id,sbi
20231023_500101001_13:40,0.968948
20231023_500101001_14:00,0.165659
20231023_500101001_14:20,0.579562
20231023_500101001_14:40,1.154670
20231023_500101001_15:00,1.632530
20231023_500101001_15:20,2.479597
20231023_500101001_15:40,6.710777
20231023_500101001_16:00,10.400679
20231023_500101001_16:20,11.101209
20231023_500101001_16:40,13.578059
20231023_500101001_17:00,14.321893
20231023_500101001_17:20,17.073664
20231023_500101001_17:40,16.669672
20231023_500101001_18:00,10.087031
20231023_500101001_18:20,4.736923
20231023_500101001_18:40,2.636020
20231023_500101001_19:00,3.735316
20231023_500101001_19:20,3.101687
20231023_500101001_19:40,4.273574
20231023_500101001_20:00,1.771324
20231023_500101001_20:20,0.828550
20231023_500101001_20:40,0.078186
20231023_500101001_21:00,1.371046
20231023_500101001_21:20,0.021441
20231023_500101001_21:40,0.666757
20231023_500101001_22:00,0.003634
20231023_500101001_22:20,1.595590
20231023_500101001_22:40,1.321814
20231023_500101001_23:00,2.479852
20231023_500101001_23:20,8.412273
20231023_500101001_23:40,14.593231
20231024_500101001_00:00,18.586248
20231024_500101001_00:20,16.342285
20231024_500101001_00:40,16.253551
20231024_500101001_01:00,15.303723
20231024_500101001_01:20,14.566744
20231024_500101001_01:40,15.739417
20231024_500101001_02:00,16.930819
20231024_500101001_02:20,18.156431
20231024_500101001_02:40,17.677065
20231024_500101001_03:00,18.164684
20231024_500101001_03:20,19.747225
20231024_500101001_03:40,19.551493
20231024_500101001_04:00,21.863749
20231024_500101001_04:20,23.143299
20231024_500101001_04:40,22.852526
20231024_500101001_05:00,21.495052
20231024_500101001_05:20,23.642359
20231024_500101001_05:40,24.887989
20231024_500101001_06:00,25.463999
20231024_500101001_06:20,26.060762
20231024_500101001_06:40,23.186922
20231024_500101001_07:00,17.576773
20231024_500101001_07:20,9.285943
20231024_500101001_07:40,4.861564
20231024_500101001_08:00,4.378692
20231024_500101001_08:20,4.537880
20231024_500101001_08:40,5.938064
20231024_500101001_09:00,4.549430
20231024_500101001_09:20,3.712224
20231024_500101001_09:40,2.256416
20231024_500101001_10:00,1.993623
20231024_500101001_10:20,1.976105
20231024_500101001_10:40,2.785613
20231024_500101001_11:00,3.579126
20231024_500101001_11:20,2.362149
20231024_500101001_11:40,2.511747
20231024_500101001_12:00,2.618479
20231024_500101001_12:20,1.311954
20231024_500101001_12:40,2.118274
20231024_500101001_13:00,2.323495
20231024_500101001_13:20,1.473359
20231024_500101001_13:40,2.929378
20231024_500101001_14:00,3.042113
20231024_500101001_14:20,3.735776
20231024_500101001_14:40,5.657595
20231024_500101001_15:00,4.520354
20231024_500101001_15:20,6.696767
20231024_500101001_15:40,8.956603
20231024_500101001_16:00,9.368909
20231024_500101001_16:20,10.179492
20231024_500101001_16:40,13.031529
20231024_500101001_17:00,14.893950
20231024_500101001_17:20,15.806499
20231024_500101001_17:40,14.911606
20231024_500101001_18:00,11.595996
20231024_500101001_18:20,5.413892
20231024_500101001_18:40,2.272082
20231024_500101001_19:00,1.124611
20231024_500101001_19:20,1.385315
20231024_500101001_19:40,0.462268
20231024_500101001_20:00,3.058252
20231024_500101001_20:20,3.247583
20231024_500101001_20:40,2.774174
20231024_500101001_21:00,2.248956
20231024_500101001_21:20,0.705556
20231024_500101001_21:40,2.195344
20231024_500101001_22:00,2.514441
20231024_500101001_22:20,2.397634
20231024_500101001_22:40,3.170581
20231024_500101001_23:00,3.385549
20231024_500101001_23:20,6.923824
20231024_500101001_23:40,10.568849
20231021_500101002_00:00,6.465818
20231021_500101002_00:20,4.420441
20231021_500101002_00:40,3.921284
20231021_500101002_01:00,3.211640
20231021_500101002_01:20,5.957971
20231021_500101002_01:40,6.995325
20231021_500101002_02:00,5.844268
20231021_500101002_02:20,5.473868
20231021_500101002_02:40,4.252472
20231021_500101002_03:00,6.428113
20231021_500101002_03:20,6.425233
20231021_500101002_03:40,5.580666
20231021_500101002_04:00,5.991689
20231021_500101002_04:20,7.066909
20231021_500101002_04:40,9.667954
20231021_500101002_05:00,9.749407
20231021_500101002_05:20,10.639006
20231021_500101002_05:40,11.501557
20231021_500101002_06:00,12.034876
20231021_500101002_06:20,11.085156
20231021_500101002_06:40,10.885180
20231021_500101002_07:00,9.888073
20231021_500101002_07:20,8.708169
20231021_500101002_07:40,5.546507
20231021_500101002_08:00,2.482685
20231021_500101002_08:20,0.429153
20231021_500101002_08:40,1.353788
20231021_500101002_09:00,1.398770
20231021_500101002_09:20,6.039020
20231021_500101002_09:40,5.786130
20231021_500101002_10:00,5.553591
20231021_500101002_10:20,5.865674
20231021_500101002_10:40,6.035749
20231021_500101002_11:00,5.841036
20231021_500101002_11:20,6.833755
20231021_500101002_11:40,6.449901
20231021_500101002_12:00,5.137205
20231021_500101002_12:20,6.238672
20231021_500101002_12:40,8.599943
20231021_500101002_13:00,9.109144
20231021_500101002_13:20,7.750882
20231021_500101002_13:40,5.921901
20231021_500101002_14:00,3.504030
20231021_500101002_14:20,2.524519
20231021_500101002_14:40,2.108208
20231021_500101002_15:00,0.561049
20231021_500101002_15:20,0.209283
20231021_500101002_15:40,1.065578
20231021_500101002_16:00,1.741663
20231021_500101002_16:20,2.259362
20231021_500101002_16:40,2.082179
20231021_500101002_17:00,2.508490
20231021_500101002_17:20,3.040558
20231021_500101002_17:40,4.506793
20231021_500101002_18:00,5.891685
20231021_500101002_18:20,5.493917
20231021_500101002_18:40,3.223758
20231021_500101002_19:00,2.500930
20231021_500101002_19:20,2.948672
20231021_500101002_19:40,5.093413
20231021_500101002_20:00,5.059427
20231021_500101002_20:20,4.085615
20231021_500101002_20:40,2.953755
20231021_500101002_21:00,2.273010
20231021_500101002_21:20,2.196133
20231021_500101002_21:40,2.813360
20231021_500101002_22:00,2.932543
20231021_500101002_22:20,3.353382
20231021_500101002_22:40,3.008580
20231021_500101002_23:00,3.426320
20231021_500101002_23:20,1.662849
20231021_500101002_23:40,1.703523
20231022_500101002_00:00,3.466478
20231022_500101002_00:20,1.312316
20231022_500101002_00:40,1.841077
20231022_500101002_01:00,2.162425
20231022_500101002_01:20,2.391677
20231022_500101002_01:40,2.557933
20231022_500101002_02:00,3.877353
20231022_500101002_02:20,4.275916
20231022_500101002_02:40,5.805476
20231022_500101002_03:00,6.366870
20231022_500101002_03:20,4.889733
20231022_500101002_03:40,3.792328
20231022_500101002_04:00,3.763875
20231022_500101002_04:20,4.183788
20231022_500101002_04:40,5.206361
20231022_500101002_05:00,6.542723
20231022_500101002_05:20,7.368969
20231022_500101002_05:40,7.471320
20231022_500101002_06:00,6.666239
20231022_500101002_06:20,6.557917
20231022_500101002_06:40,7.284627
20231022_500101002_07:00,6.308926
20231022_500101002_07:20,4.957318
20231022_500101002_07:40,4.718067
20231022_500101002_08:00,4.613021
20231022_500101002_08:20,4.754898
20231022_500101002_08:40,5.717693
20231022_500101002_09:00,6.270859
20231022_500101002_09:20,5.175071
20231022_500101002_09:40,3.170431
20231022_500101002_10:00,3.425205
20231022_500101002_10:20,5.109169
20231022_500101002_10:40,7.007604
20231022_500101002_11:00,7.007273
20231022_500101002_11:20,7.964714
20231022_500101002_11:40,8.150179
20231022_500101002_12:00,9.058384
20231022_500101002_12:20,9.418686
20231022_500101002_12:40,7.834166
20231022_500101002_13:00,6.471482
20231022_500101002_13:20,3.980333
20231022_500101002_13:40,2.600000
20231022_500101002_14:00,3.231530
20231022_500101002_14:20,2.679423
20231022_500101002_14:40,2.531742
20231022_500101002_15:00,2.638012
20231022_500101002_15:20,2.646466
20231022_500101002_15:40,2.487888
20231022_500101002_16:00,1.519471
20231022_500101002_16:20,1.379011
20231022_500101002_16:40,0.171318
20231022_500101002_17:00,0.525101
20231022_500101002_17:20,0.922294
20231022_500101002_17:40,2.712688
20231022_500101002_18:00,3.789065
20231022_500101002_18:20,4.401820
20231022_500101002_18:40,3.479084
20231022_500101002_19:00,3.603394
20231022_500101002_19:20,2.288968
20231022_500101002_19:40,1.599074
20231022_500101002_20:00,0.807936
20231022_500101002_20:20,0.421372
20231022_500101002_20:40,0.269421
20231022_500101002_21:00,0.648884
20231022_500101002_21:20,0.098005
20231022_500101002_21:40,0.580637
20231022_500101002_22:00,0.735810
20231022_500101002_22:20,1.839280
20231022_500101002_22:40,1.951022
20231022_500101002_23:00,3.505399
20231022_500101002_23:20,2.591352
20231022_500101002_23:40,2.044822
20231023_500101002_00:00,1.873726
20231023_500101002_00:20,0.307701
20231023_500101002_00:40,0.851341
20231023_500101002_01:00,1.856080
20231023_500101002_01:20,2.087491
20231023_500101002_01:40,3.426777
20231023_500101002_02:00,4.006877
20231023_500101002_02:20,4.302217
20231023_500101002_02:40,4.490655
20231023_500101002_03:00,3.921704
20231023_500101002_03:20,3.982978
20231023_500101002_03:40,3.357958
20231023_500101002_04:00,5.057973
20231023_500101002_04:20,5.756038
20231023_500101002_04:40,4.841457
20231023_500101002_05:00,4.576986
20231023_500101002_05:20,4.926460
20231023_500101002_05:40,6.754171
20231023_500101002_06:00,7.847954
20231023_500101002_06:20,8.363137
20231023_500101002_06:40,10.485337
20231023_500101002_07:00,10.699188
20231023_500101002_07:20,8.490165
20231023_500101002_07:40,3.322580
20231023_500101002_08:00,0.349513
20231023_500101002_08:20,0.860929
20231023_500101002_08:40,0.941468
20231023_500101002_09:00,1.080755
20231023_500101002_09:20,0.741116
20231023_500101002_09:40,0.425923
20231023_500101002_10:00,0.885445
20231023_500101002_10:20,1.391281
20231023_500101002_10:40,1.525970
20231023_500101002_11:00,0.642350
20231023_500101002_11:20,1.777790
20231023_500101002_11:40,1.787342
20231023_500101002_12:00,0.920227
20231023_500101002_12:20,0.737076
20231023_500101002_12:40,2.139994
20231023_500101002_13:00,1.497742
20231023_500101002_13:20,0.785927
20231023_500101002_13:40,1.353140
20231023_500101002_14:00,2.965313
20231023_500101002_14:20,3.034257
20231023_500101002_14:40,2.266310
20231023_500101002_15:00,0.976324
20231023_500101002_15:20,1.114431
20231023_500101002_15:40,3.370723
20231023_500101002_16:00,3.961677
20231023_500101002_16:20,6.459226
20231023_500101002_16:40,7.200275
20231023_500101002_17:00,9.256427
20231023_500101002_17:20,11.597755
20231023_500101002_17:40,14.175877
20231023_500101002_18:00,13.785593
20231023_500101002_18:20,7.678545
20231023_500101002_18:40,3.205367
20231023_500101002_19:00,0.004783
20231023_500101002_19:20,0.539848
20231023_500101002_19:40,0.834979
20231023_500101002_20:00,2.211498
20231023_500101002_20:20,0.960804
20231023_500101002_20:40,1.165499
20231023_500101002_21:00,1.558769
20231023_500101002_21:20,1.821790
20231023_500101002_21:40,0.612567
20231023_500101002_22:00,0.836816
20231023_500101002_22:20,0.275105
20231023_500101002_22:40,0.225390
20231023_500101002_23:00,0.070070
20231023_500101002_23:20,1.278885
20231023_500101002_23:40,1.765874
20231024_500101002_00:00,5.106738
20231024_500101002_00:20,6.100766
20231024_500101002_00:40,6.531066
20231024_500101002_01:00,5.345362
20231024_500101002_01:20,4.612242
20231024_500101002_01:40,5.937163
20231024_500101002_02:00,5.440240
20231024_500101002_02:20,4.210846
20231024_500101002_02:40,3.261266
20231024_500101002_03:00,3.454666
20231024_500101002_03:20,3.873186
20231024_500101002_03:40,4.934656
20231024_500101002_04:00,5.108564
20231024_500101002_04:20,5.066658
20231024_500101002_04:40,4.988527
20231024_500101002_05:00,5.450460
20231024_500101002_05:20,6.630163
20231024_500101002_05:40,7.518102
20231024_500101002_06:00,6.142175
20231024_500101002_06:20,6.172101
20231024_500101002_06:40,6.620449
20231024_500101002_07:00,7.397981
20231024_500101002_07:20,6.848840
20231024_500101002_07:40,1.438872
20231024_500101002_08:00,0.844812
20231024_500101002_08:20,1.038188
20231024_500101002_08:40,0.429156
20231024_500101002_09:00,0.234108
20231024_500101002_09:20,0.531897
20231024_500101002_09:40,0.129458
20231024_500101002_10:00,0.652140
20231024_500101002_10:20,0.637909
20231024_500101002_10:40,0.781298
20231024_500101002_11:00,0.513100
20231024_500101002_11:20,0.962285
20231024_500101002_11:40,1.819279
20231024_500101002_12:00,1.716818
20231024_500101002_12:20,1.184139
20231024_500101002_12:40,0.552701
20231024_500101002_13:00,0.088485
20231024_500101002_13:20,0.778424
20231024_500101002_13:40,0.534396
20231024_500101002_14:00,0.394906
20231024_500101002_14:20,0.047018
20231024_500101002_14:40,0.042448
20231024_500101002_15:00,1.180832
20231024_500101002_15:20,0.611190
20231024_500101002_15:40,0.698024
20231024_500101002_16:00,2.061980
20231024_500101002_16:20,4.488239
20231024_500101002_16:40,6.487401
20231024_500101002_17:00,7.846596
20231024_500101002_17:20,8.866363
20231024_500101002_17:40,11.899831
20231024_500101002_18:00,11.824326
20231024_500101002_18:20,6.295882
20231024_500101002_18:40,0.575585
20231024_500101002_19:00,3.417831
20231024_500101002_19:20,3.785709
20231024_500101002_19:40,3.747768
20231024_500101002_20:00,3.031959
20231024_500101002_20:20,3.166095
20231024_500101002_20:40,3.735539
20231024_500101002_21:00,3.256260
20231024_500101002_21:20,2.247692
20231024_500101002_21:40,1.441530
20231024_500101002_22:00,0.601935
20231024_500101002_22:20,1.192804
20231024_500101002_22:40,0.242285
20231024_500101002_23:00,0.436170
20231024_500101002_23:20,0.056634
20231024_500101002_23:40,0.531067
20231021_500101003_00:00,11.896632
20231021_500101003_00:20,9.342012
20231021_500101003_00:40,9.339359
20231021_500101003_01:00,9.671376
20231021_500101003_01:20,9.538737
20231021_500101003_01:40,9.704046
20231021_500101003_02:00,10.342710
20231021_500101003_02:20,11.019066
20231021_500101003_02:40,10.983589
20231021_500101003_03:00,10.626948
20231021_500101003_03:20,9.921397
20231021_500101003_03:40,9.177591
20231021_500101003_04:00,8.701892
20231021_500101003_04:20,7.260144
20231021_500101003_04:40,7.307784
20231021_500101003_05:00,6.873797
20231021_500101003_05:20,6.332310
20231021_500101003_05:40,6.495335
20231021_500101003_06:00,6.966976
20231021_500101003_06:20,6.160359
20231021_500101003_06:40,6.389070
20231021_500101003_07:00,7.001635
20231021_500101003_07:20,6.904006
20231021_500101003_07:40,5.734555
20231021_500101003_08:00,5.288649
20231021_500101003_08:20,5.432909
20231021_500101003_08:40,5.070619
20231021_500101003_09:00,6.000186
20231021_500101003_09:20,13.291463
20231021_500101003_09:40,12.471851
20231021_500101003_10:00,12.776545
20231021_500101003_10:20,11.690390
20231021_500101003_10:40,9.715549
20231021_500101003_11:00,8.364038
20231021_500101003_11:20,5.729043
20231021_500101003_11:40,5.457756
20231021_500101003_12:00,4.962171
20231021_500101003_12:20,5.759029
20231021_500101003_12:40,5.816661
20231021_500101003_13:00,4.715005
20231021_500101003_13:20,4.912405
20231021_500101003_13:40,4.966861
20231021_500101003_14:00,5.216828
20231021_500101003_14:20,5.800193
20231021_500101003_14:40,4.484313
20231021_500101003_15:00,4.363133
20231021_500101003_15:20,4.077008
20231021_500101003_15:40,4.103649
20231021_500101003_16:00,4.548498
20231021_500101003_16:20,3.166921
20231021_500101003_16:40,3.362055
20231021_500101003_17:00,3.606546
20231021_500101003_17:20,4.969959
20231021_500101003_17:40,4.703849
20231021_500101003_18:00,4.406567
20231021_500101003_18:20,3.884054
20231021_500101003_18:40,3.290878
20231021_500101003_19:00,4.243753
20231021_500101003_19:20,4.728450
20231021_500101003_19:40,5.071756
20231021_500101003_20:00,4.536258
20231021_500101003_20:20,4.054370
20231021_500101003_20:40,4.813375
20231021_500101003_21:00,5.161497
20231021_500101003_21:20,5.854097
20231021_500101003_21:40,7.031595
20231021_500101003_22:00,7.508424
20231021_500101003_22:20,9.619167
20231021_500101003_22:40,10.399973
20231021_500101003_23:00,11.636330
20231021_500101003_23:20,12.479876
20231021_500101003_23:40,11.995874
20231022_500101003_00:00,6.678859
20231022_500101003_00:20,8.484367
20231022_500101003_00:40,9.588408
20231022_500101003_01:00,10.586447
20231022_500101003_01:20,11.611952
20231022_500101003_01:40,11.542957
20231022_500101003_02:00,11.749357
20231022_500101003_02:20,11.870794
20231022_500101003_02:40,11.880747
20231022_500101003_03:00,12.011158
20231022_500101003_03:20,11.243349
20231022_500101003_03:40,10.203617
20231022_500101003_04:00,11.070261
20231022_500101003_04:20,11.491827
20231022_500101003_04:40,12.710328
20231022_500101003_05:00,13.091527
20231022_500101003_05:20,13.105377
20231022_500101003_05:40,13.724578
20231022_500101003_06:00,14.273600
20231022_500101003_06:20,13.903413
20231022_500101003_06:40,14.341002
20231022_500101003_07:00,14.229522
20231022_500101003_07:20,14.139099
20231022_500101003_07:40,11.820591
20231022_500101003_08:00,9.625050
20231022_500101003_08:20,9.009010
20231022_500101003_08:40,7.654968
20231022_500101003_09:00,6.119411
20231022_500101003_09:20,5.003021
20231022_500101003_09:40,8.211673
20231022_500101003_10:00,7.633074
20231022_500101003_10:20,6.911417
20231022_500101003_10:40,5.956641
20231022_500101003_11:00,5.727090
20231022_500101003_11:20,4.773330
20231022_500101003_11:40,4.031617
20231022_500101003_12:00,1.438804
20231022_500101003_12:20,0.237983
20231022_500101003_12:40,1.673221
20231022_500101003_13:00,1.776651
20231022_500101003_13:20,0.305717
20231022_500101003_13:40,1.240456
20231022_500101003_14:00,0.957898
20231022_500101003_14:20,0.581956
20231022_500101003_14:40,0.595776
20231022_500101003_15:00,0.959162
20231022_500101003_15:20,0.260320
20231022_500101003_15:40,1.258502
20231022_500101003_16:00,0.740195
20231022_500101003_16:20,0.425616
20231022_500101003_16:40,2.233759
20231022_500101003_17:00,4.173420
20231022_500101003_17:20,5.567159
20231022_500101003_17:40,6.314394
20231022_500101003_18:00,6.438399
20231022_500101003_18:20,6.201060
20231022_500101003_18:40,5.355711
20231022_500101003_19:00,4.579845
20231022_500101003_19:20,3.919636
20231022_500101003_19:40,4.201326
20231022_500101003_20:00,4.480654
20231022_500101003_20:20,4.845752
20231022_500101003_20:40,6.221536
20231022_500101003_21:00,6.345613
20231022_500101003_21:20,8.394353
20231022_500101003_21:40,10.399450
20231022_500101003_22:00,12.255830
20231022_500101003_22:20,14.076368
20231022_500101003_22:40,14.616590
20231022_500101003_23:00,16.000000
20231022_500101003_23:20,16.000000
20231022_500101003_23:40,15.394438
20231023_500101003_00:00,12.333566
20231023_500101003_00:20,16.000000
20231023_500101003_00:40,16.000000
20231023_500101003_01:00,15.770166
20231023_500101003_01:20,16.000000
20231023_500101003_01:40,16.000000
20231023_500101003_02:00,16.000000
20231023_500101003_02:20,15.924437
20231023_500101003_02:40,16.000000
20231023_500101003_03:00,16.000000
20231023_500101003_03:20,16.000000
20231023_500101003_03:40,16.000000
20231023_500101003_04:00,16.000000
20231023_500101003_04:20,15.254237
20231023_500101003_04:40,15.664261
20231023_500101003_05:00,16.000000
20231023_500101003_05:20,15.831707
20231023_500101003_05:40,16.000000
20231023_500101003_06:00,16.000000
20231023_500101003_06:20,16.000000
20231023_500101003_06:40,16.000000
20231023_500101003_07:00,15.748629
20231023_500101003_07:20,14.488379
20231023_500101003_07:40,11.677313
20231023_500101003_08:00,9.428335
20231023_500101003_08:20,6.646740
20231023_500101003_08:40,3.264745
20231023_500101003_09:00,1.749270
20231023_500101003_09:20,1.032386
20231023_500101003_09:40,1.758676
20231023_500101003_10:00,0.619754
20231023_500101003_10:20,0.964183
20231023_500101003_10:40,1.532897
20231023_500101003_11:00,2.529077
20231023_500101003_11:20,2.448698
20231023_500101003_11:40,2.879228
20231023_500101003_12:00,2.585659
20231023_500101003_12:20,2.177233
20231023_500101003_12:40,2.098675
20231023_500101003_13:00,2.761001
20231023_500101003_13:20,2.774145
20231023_500101003_13:40,1.433885
20231023_500101003_14:00,1.100773
20231023_500101003_14:20,0.673094
20231023_500101003_14:40,1.693535
20231023_500101003_15:00,1.340305
20231023_500101003_15:20,0.172411
20231023_500101003_15:40,0.734793
20231023_500101003_16:00,1.794484
20231023_500101003_16:20,2.604642
20231023_500101003_16:40,2.705158
20231023_500101003_17:00,1.952490
20231023_500101003_17:20,2.032418
20231023_500101003_17:40,1.576974
20231023_500101003_18:00,2.011611
20231023_500101003_18:20,1.538688
20231023_500101003_18:40,0.039013
20231023_500101003_19:00,0.079241
20231023_500101003_19:20,0.393091
20231023_500101003_19:40,0.327936
20231023_500101003_20:00,1.330442
20231023_500101003_20:20,3.332811
20231023_500101003_20:40,6.553630
20231023_500101003_21:00,7.372501
20231023_500101003_21:20,8.954263
20231023_500101003_21:40,9.839371
20231023_500101003_22:00,9.697996
20231023_500101003_22:20,10.086874
20231023_500101003_22:40,9.957616
20231023_500101003_23:00,10.291465
20231023_500101003_23:20,9.866554
20231023_500101003_23:40,10.315731
20231024_500101003_00:00,14.224724
20231024_500101003_00:20,13.977688
20231024_500101003_00:40,13.789604
20231024_500101003_01:00,12.775241
20231024_500101003_01:20,15.180186
20231024_500101003_01:40,15.323586
20231024_500101003_02:00,15.593037
20231024_500101003_02:20,14.971266
20231024_500101003_02:40,14.702106
20231024_500101003_03:00,15.046263
20231024_500101003_03:20,14.796167
20231024_500101003_03:40,15.003693
20231024_500101003_04:00,14.423836
20231024_500101003_04:20,15.055579
20231024_500101003_04:40,15.963375
20231024_500101003_05:00,16.000000
20231024_500101003_05:20,16.000000
20231024_500101003_05:40,16.000000
20231024_500101003_06:00,16.000000
20231024_500101003_06:20,16.000000
20231024_500101003_06:40,16.000000
20231024_500101003_07:00,14.546265
20231024_500101003_07:20,11.187860
20231024_500101003_07:40,6.973082
20231024_500101003_08:00,4.894079
20231024_500101003_08:20,3.407703
20231024_500101003_08:40,1.596076
20231024_500101003_09:00,1.202122
20231024_500101003_09:20,2.044013
20231024_500101003_09:40,1.511697
