id,sbi
20231022_500101001_00:00,10.754194
20231022_500101001_00:20,11.790034
20231022_500101001_00:40,11.153538
20231022_500101001_01:00,12.969795
20231022_500101001_01:20,10.926710
20231022_500101001_01:40,10.305119
20231022_500101001_02:00,9.420853
20231022_500101001_02:20,10.352873
20231022_500101001_02:40,12.107867
20231022_500101001_03:00,11.167253
20231022_500101001_03:20,10.199907
20231022_500101001_03:40,9.004530
20231022_500101001_04:00,9.697501
20231022_500101001_04:20,11.707844
20231022_500101001_04:40,8.212557
20231022_500101001_05:00,5.935510
20231022_500101001_05:20,6.478813
20231022_500101001_05:40,5.617015
20231022_500101001_06:00,7.403650
20231022_500101001_06:20,8.527803
20231022_500101001_06:40,10.388551
20231022_500101001_07:00,14.378567
20231022_500101001_07:20,16.288385
20231022_500101001_07:40,14.579102
20231022_500101001_08:00,9.108429
20231022_500101001_08:20,4.533936
20231022_500101001_08:40,2.501922
20231022_500101001_09:00,1.026521
20231022_500101001_09:20,1.202125
20231022_500101001_09:40,3.816114
20231022_500101001_10:00,3.566610
20231022_500101001_10:20,6.377386
20231022_500101001_10:40,7.819880
20231022_500101001_11:00,6.834547
20231022_500101001_11:20,10.774141
20231022_500101001_11:40,12.462042
20231022_500101001_12:00,14.428518
20231022_500101001_12:20,12.011633
20231022_500101001_12:40,9.730566
20231022_500101001_13:00,7.201120
20231022_500101001_13:20,6.496027
20231022_500101001_13:40,8.933134
20231022_500101001_14:00,6.188662
20231022_500101001_14:20,4.102930
20231022_500101001_14:40,4.649641
20231022_500101001_15:00,4.764421
20231022_500101001_15:20,4.179956
20231022_500101001_15:40,2.992910
20231022_500101001_16:00,1.840456
20231022_500101001_16:20,0.139105
20231022_500101001_16:40,1.463572
20231022_500101001_17:00,3.488424
20231022_500101001_17:20,3.580713
20231022_500101001_17:40,3.264776
20231022_500101001_18:00,4.321978
20231022_500101001_18:20,4.606363
20231022_500101001_18:40,3.918619
20231022_500101001_19:00,0.898565
20231022_500101001_19:20,0.285044
20231022_500101001_19:40,0.798925
20231022_500101001_20:00,0.529781
20231022_500101001_20:20,1.642416
20231022_500101001_20:40,2.476276
20231022_500101001_21:00,2.204197
20231022_500101001_21:20,2.285650
20231022_500101001_21:40,0.162144
20231022_500101001_22:00,2.086536
20231022_500101001_22:20,5.496939
20231022_500101001_22:40,6.171635
20231022_500101001_23:00,4.641935
20231022_500101001_23:20,1.042280
20231022_500101001_23:40,4.396849
20231023_500101001_00:00,0.342630
20231023_500101001_00:20,0.511630
20231023_500101001_00:40,3.489632
20231023_500101001_01:00,0.682421
20231023_500101001_01:20,1.815343
20231023_500101001_01:40,1.826519
20231023_500101001_02:00,2.542200
20231023_500101001_02:20,1.966911
20231023_500101001_02:40,2.994932
20231023_500101001_03:00,2.549022
20231023_500101001_03:20,4.097886
20231023_500101001_03:40,2.751721
20231023_500101001_04:00,4.910581
20231023_500101001_04:20,7.732080
20231023_500101001_04:40,13.862340
20231023_500101001_05:00,17.573229
20231023_500101001_05:20,18.518496
20231023_500101001_05:40,20.339872
20231023_500101001_06:00,20.516909
20231023_500101001_06:20,18.980223
20231023_500101001_06:40,16.478628
20231023_500101001_07:00,11.074819
20231023_500101001_07:20,6.690855
20231023_500101001_07:40,1.419963
20231023_500101001_08:00,1.093481
20231023_500101001_08:20,0.365547
20231023_500101001_08:40,0.523268
20231023_500101001_09:00,1.519196
20231023_500101001_09:20,1.087004
20231023_500101001_09:40,0.533628
20231023_500101001_10:00,3.683335
20231023_500101001_10:20,4.686681
20231023_500101001_10:40,2.561462
20231023_500101001_11:00,2.420555
20231023_500101001_11:20,1.429807
20231023_500101001_11:40,0.963284
20231023_500101001_12:00,2.337927
20231023_500101001_12:20,0.240644
20231023_500101001_12:40,1.035944
20231023_500101001_13:00,1.340804
20231023_500101001_13:20,0.255097
20231023_500101001_13:40,3.712617
20231023_500101001_14:00,3.274422
20231023_500101001_14:20,4.366044
20231023_500101001_14:40,6.674673
20231023_500101001_15:00,8.396727
20231023_500101001_15:20,7.309423
20231023_500101001_15:40,9.738361
20231023_500101001_16:00,16.281946
20231023_500101001_16:20,17.791471
20231023_500101001_16:40,16.602531
20231023_500101001_17:00,11.965261
20231023_500101001_17:20,13.155596
20231023_500101001_17:40,16.377394
20231023_500101001_18:00,11.631363
20231023_500101001_18:20,3.100488
20231023_500101001_18:40,2.475068
20231023_500101001_19:00,4.278372
20231023_500101001_19:20,4.963653
20231023_500101001_19:40,5.067791
20231023_500101001_20:00,3.737030
20231023_500101001_20:20,0.300867
20231023_500101001_20:40,1.486441
20231023_500101001_21:00,3.131386
20231023_500101001_21:20,2.159414
20231023_500101001_21:40,0.713005
20231023_500101001_22:00,1.535085
20231023_500101001_22:20,3.794644
20231023_500101001_22:40,3.072755
20231023_500101001_23:00,0.115834
20231023_500101001_23:20,5.819124
20231023_500101001_23:40,13.470907
20231024_500101001_00:00,18.178352
20231024_500101001_00:20,20.140106
20231024_500101001_00:40,16.606209
20231024_500101001_01:00,16.134706
20231024_500101001_01:20,13.653981
20231024_500101001_01:40,13.940823
20231024_500101001_02:00,15.470036
20231024_500101001_02:20,15.213533
20231024_500101001_02:40,15.124456
20231024_500101001_03:00,16.242769
20231024_500101001_03:20,19.206726
20231024_500101001_03:40,21.348589
20231024_500101001_04:00,21.896070
20231024_500101001_04:20,22.932878
20231024_500101001_04:40,24.614668
20231024_500101001_05:00,21.985533
20231024_500101001_05:20,22.801376
20231024_500101001_05:40,22.972025
20231024_500101001_06:00,23.796515
20231024_500101001_06:20,27.182924
20231024_500101001_06:40,26.414766
20231024_500101001_07:00,20.880157
20231024_500101001_07:20,9.963854
20231024_500101001_07:40,1.932062
20231024_500101001_08:00,2.298805
20231024_500101001_08:20,1.814606
20231024_500101001_08:40,1.462444
20231024_500101001_09:00,1.449184
20231024_500101001_09:20,1.540838
20231024_500101001_09:40,2.569557
20231024_500101001_10:00,2.756266
20231024_500101001_10:20,4.535238
20231024_500101001_10:40,4.711716
20231024_500101001_11:00,2.614267
20231024_500101001_11:20,2.644094
20231024_500101001_11:40,2.956339
20231024_500101001_12:00,3.662454
20231024_500101001_12:20,5.834312
20231024_500101001_12:40,5.061152
20231024_500101001_13:00,4.408605
20231024_500101001_13:20,4.033211
20231024_500101001_13:40,3.519417
20231024_500101001_14:00,1.905784
20231024_500101001_14:20,1.468363
20231024_500101001_14:40,1.507811
20231024_500101001_15:00,2.218193
20231024_500101001_15:20,0.661439
20231024_500101001_15:40,0.658861
20231024_500101001_16:00,6.548050
20231024_500101001_16:20,8.378757
20231024_500101001_16:40,11.511300
20231024_500101001_17:00,13.924210
20231024_500101001_17:20,13.190802
20231024_500101001_17:40,13.049768
20231024_500101001_18:00,10.232655
20231024_500101001_18:20,7.973663
20231024_500101001_18:40,3.852589
20231024_500101001_19:00,3.981858
20231024_500101001_19:20,2.023794
20231024_500101001_19:40,1.349323
20231024_500101001_20:00,2.522271
20231024_500101001_20:20,4.526247
20231024_500101001_20:40,3.658741
20231024_500101001_21:00,0.754604
20231024_500101001_21:20,0.475533
20231024_500101001_21:40,3.415021
20231024_500101001_22:00,4.057897
20231024_500101001_22:20,2.307362
20231024_500101001_22:40,0.135383
20231024_500101001_23:00,1.804244
20231024_500101001_23:20,2.009236
20231024_500101001_23:40,7.120163
20231021_500101002_00:00,3.364519
20231021_500101002_00:20,2.435656
20231021_500101002_00:40,1.341324
20231021_500101002_01:00,0.485094
20231021_500101002_01:20,0.011604
20231021_500101002_01:40,1.453336
20231021_500101002_02:00,3.444674
20231021_500101002_02:20,3.441830
20231021_500101002_02:40,2.125384
20231021_500101002_03:00,2.253384
20231021_500101002_03:20,3.248720
20231021_500101002_03:40,4.042454
20231021_500101002_04:00,3.380200
20231021_500101002_04:20,1.805814
20231021_500101002_04:40,3.064738
20231021_500101002_05:00,3.139185
20231021_500101002_05:20,3.630097
20231021_500101002_05:40,6.368343
20231021_500101002_06:00,8.035299
20231021_500101002_06:20,13.373300
20231021_500101002_06:40,16.373705
20231021_500101002_07:00,16.486462
20231021_500101002_07:20,16.040956
20231021_500101002_07:40,14.599332
20231021_500101002_08:00,14.572206
20231021_500101002_08:20,12.053599
20231021_500101002_08:40,9.692957
20231021_500101002_09:00,7.446737
20231021_500101002_09:20,5.192408
20231021_500101002_09:40,6.105127
20231021_500101002_10:00,6.168529
20231021_500101002_10:20,4.562538
20231021_500101002_10:40,4.217083
20231021_500101002_11:00,2.948169
20231021_500101002_11:20,2.723866
20231021_500101002_11:40,3.815936
20231021_500101002_12:00,4.618283
20231021_500101002_12:20,6.116682
20231021_500101002_12:40,6.889101
20231021_500101002_13:00,5.944767
20231021_500101002_13:20,5.227240
20231021_500101002_13:40,2.766243
20231021_500101002_14:00,0.039497
20231021_500101002_14:20,3.380360
20231021_500101002_14:40,4.490731
20231021_500101002_15:00,2.205580
20231021_500101002_15:20,2.224766
20231021_500101002_15:40,1.476665
20231021_500101002_16:00,1.883505
20231021_500101002_16:20,1.013098
20231021_500101002_16:40,2.994774
20231021_500101002_17:00,3.634629
20231021_500101002_17:20,4.734753
20231021_500101002_17:40,3.984806
20231021_500101002_18:00,4.871403
20231021_500101002_18:20,4.609550
20231021_500101002_18:40,5.266314
20231021_500101002_19:00,5.167594
20231021_500101002_19:20,4.836515
20231021_500101002_19:40,4.630151
20231021_500101002_20:00,3.806855
20231021_500101002_20:20,4.414040
20231021_500101002_20:40,3.508119
20231021_500101002_21:00,2.802193
20231021_500101002_21:20,2.116073
20231021_500101002_21:40,1.487500
20231021_500101002_22:00,0.877736
20231021_500101002_22:20,0.076930
20231021_500101002_22:40,0.242282
20231021_500101002_23:00,0.008875
20231021_500101002_23:20,0.862420
20231021_500101002_23:40,1.052822
20231022_500101002_00:00,2.055929
20231022_500101002_00:20,1.873360
20231022_500101002_00:40,0.925375
20231022_500101002_01:00,0.381361
20231022_500101002_01:20,1.179246
20231022_500101002_01:40,0.655585
20231022_500101002_02:00,1.767864
20231022_500101002_02:20,3.901605
20231022_500101002_02:40,4.073549
20231022_500101002_03:00,3.732645
20231022_500101002_03:20,3.739702
20231022_500101002_03:40,4.343125
20231022_500101002_04:00,5.035046
20231022_500101002_04:20,3.966421
20231022_500101002_04:40,3.903699
20231022_500101002_05:00,4.303443
20231022_500101002_05:20,4.163500
20231022_500101002_05:40,4.419153
20231022_500101002_06:00,3.976840
20231022_500101002_06:20,4.614448
20231022_500101002_06:40,4.897564
20231022_500101002_07:00,5.029977
20231022_500101002_07:20,5.124435
20231022_500101002_07:40,5.360085
20231022_500101002_08:00,5.372087
20231022_500101002_08:20,5.257422
20231022_500101002_08:40,5.176080
20231022_500101002_09:00,4.218025
20231022_500101002_09:20,2.500693
20231022_500101002_09:40,1.066285
20231022_500101002_10:00,1.266028
20231022_500101002_10:20,2.521496
20231022_500101002_10:40,4.889050
20231022_500101002_11:00,5.763681
20231022_500101002_11:20,5.593638
20231022_500101002_11:40,6.537977
20231022_500101002_12:00,8.379432
20231022_500101002_12:20,10.350488
20231022_500101002_12:40,9.450739
20231022_500101002_13:00,5.499263
20231022_500101002_13:20,2.578220
20231022_500101002_13:40,2.541798
20231022_500101002_14:00,2.493827
20231022_500101002_14:20,3.084385
20231022_500101002_14:40,3.481256
20231022_500101002_15:00,2.936317
20231022_500101002_15:20,3.001422
20231022_500101002_15:40,3.305668
20231022_500101002_16:00,2.392971
20231022_500101002_16:20,1.256325
20231022_500101002_16:40,0.607000
20231022_500101002_17:00,0.465474
20231022_500101002_17:20,0.574556
20231022_500101002_17:40,1.721040
20231022_500101002_18:00,2.394831
20231022_500101002_18:20,1.651014
20231022_500101002_18:40,1.721810
20231022_500101002_19:00,1.177656
20231022_500101002_19:20,1.517246
20231022_500101002_19:40,1.224119
20231022_500101002_20:00,1.168705
20231022_500101002_20:20,1.199209
20231022_500101002_20:40,0.269154
20231022_500101002_21:00,0.290237
20231022_500101002_21:20,0.441269
20231022_500101002_21:40,0.965452
20231022_500101002_22:00,1.497994
20231022_500101002_22:20,1.840973
20231022_500101002_22:40,1.904987
20231022_500101002_23:00,2.466585
20231022_500101002_23:20,1.901491
20231022_500101002_23:40,1.397595
20231023_500101002_00:00,3.777941
20231023_500101002_00:20,3.672184
20231023_500101002_00:40,2.522260
20231023_500101002_01:00,2.133369
20231023_500101002_01:20,4.183562
20231023_500101002_01:40,6.287917
20231023_500101002_02:00,6.762419
20231023_500101002_02:20,6.331152
20231023_500101002_02:40,5.301024
20231023_500101002_03:00,5.076210
20231023_500101002_03:20,4.848417
20231023_500101002_03:40,5.169247
20231023_500101002_04:00,5.907279
20231023_500101002_04:20,7.293737
20231023_500101002_04:40,7.885220
20231023_500101002_05:00,6.978769
20231023_500101002_05:20,8.214867
20231023_500101002_05:40,10.262286
20231023_500101002_06:00,11.350561
20231023_500101002_06:20,12.572114
20231023_500101002_06:40,15.373383
20231023_500101002_07:00,17.042477
20231023_500101002_07:20,15.030872
20231023_500101002_07:40,8.922375
20231023_500101002_08:00,3.468617
20231023_500101002_08:20,1.673480
20231023_500101002_08:40,0.711616
20231023_500101002_09:00,1.506518
20231023_500101002_09:20,1.249366
20231023_500101002_09:40,2.506930
20231023_500101002_10:00,4.279597
20231023_500101002_10:20,3.341776
20231023_500101002_10:40,3.027363
20231023_500101002_11:00,0.487281
20231023_500101002_11:20,0.134091
20231023_500101002_11:40,0.042312
20231023_500101002_12:00,0.834003
20231023_500101002_12:20,2.526893
20231023_500101002_12:40,2.341246
20231023_500101002_13:00,2.397105
20231023_500101002_13:20,2.170164
20231023_500101002_13:40,2.023960
20231023_500101002_14:00,2.904345
20231023_500101002_14:20,1.801357
20231023_500101002_14:40,0.921113
20231023_500101002_15:00,1.708100
20231023_500101002_15:20,0.938459
20231023_500101002_15:40,0.543324
20231023_500101002_16:00,0.808349
20231023_500101002_16:20,0.095288
20231023_500101002_16:40,1.840793
20231023_500101002_17:00,6.155067
20231023_500101002_17:20,9.592674
20231023_500101002_17:40,12.014010
20231023_500101002_18:00,11.753625
20231023_500101002_18:20,5.321225
20231023_500101002_18:40,1.547405
20231023_500101002_19:00,1.865384
20231023_500101002_19:20,2.569580
20231023_500101002_19:40,1.783162
20231023_500101002_20:00,2.987888
20231023_500101002_20:20,2.277057
20231023_500101002_20:40,2.138166
20231023_500101002_21:00,2.449517
20231023_500101002_21:20,1.940699
20231023_500101002_21:40,0.930279
20231023_500101002_22:00,0.185043
20231023_500101002_22:20,1.030960
20231023_500101002_22:40,0.194930
20231023_500101002_23:00,2.453180
20231023_500101002_23:20,2.829375
20231023_500101002_23:40,2.821895
20231024_500101002_00:00,5.547487
20231024_500101002_00:20,5.286062
20231024_500101002_00:40,5.829241
20231024_500101002_01:00,4.747875
20231024_500101002_01:20,4.630804
20231024_500101002_01:40,4.599618
20231024_500101002_02:00,5.057716
20231024_500101002_02:20,5.415193
20231024_500101002_02:40,4.599457
20231024_500101002_03:00,3.871019
20231024_500101002_03:20,3.899514
20231024_500101002_03:40,3.723486
20231024_500101002_04:00,4.454524
20231024_500101002_04:20,3.134215
20231024_500101002_04:40,3.010355
20231024_500101002_05:00,4.259641
20231024_500101002_05:20,5.364120
20231024_500101002_05:40,4.828403
20231024_500101002_06:00,4.900510
20231024_500101002_06:20,5.626481
20231024_500101002_06:40,7.112198
20231024_500101002_07:00,9.679120
20231024_500101002_07:20,9.669802
20231024_500101002_07:40,4.215395
20231024_500101002_08:00,0.000211
20231024_500101002_08:20,1.091015
20231024_500101002_08:40,0.424018
20231024_500101002_09:00,1.041254
20231024_500101002_09:20,1.161893
20231024_500101002_09:40,1.022381
20231024_500101002_10:00,0.039311
20231024_500101002_10:20,0.148396
20231024_500101002_10:40,0.750268
20231024_500101002_11:00,3.127345
20231024_500101002_11:20,3.622766
20231024_500101002_11:40,2.574163
20231024_500101002_12:00,1.553591
20231024_500101002_12:20,0.674187
20231024_500101002_12:40,1.328941
20231024_500101002_13:00,0.748309
20231024_500101002_13:20,2.205418
20231024_500101002_13:40,1.307932
20231024_500101002_14:00,0.280337
20231024_500101002_14:20,1.037517
20231024_500101002_14:40,0.560269
20231024_500101002_15:00,0.518803
20231024_500101002_15:20,2.293251
20231024_500101002_15:40,0.957914
20231024_500101002_16:00,2.656352
20231024_500101002_16:20,5.612873
20231024_500101002_16:40,6.670047
20231024_500101002_17:00,8.638698
20231024_500101002_17:20,10.469069
20231024_500101002_17:40,13.446996
20231024_500101002_18:00,12.517303
20231024_500101002_18:20,6.532579
20231024_500101002_18:40,1.310992
20231024_500101002_19:00,1.345943
20231024_500101002_19:20,1.759419
20231024_500101002_19:40,3.508312
20231024_500101002_20:00,3.291957
20231024_500101002_20:20,2.937260
20231024_500101002_20:40,1.480804
20231024_500101002_21:00,0.202809
20231024_500101002_21:20,1.592922
20231024_500101002_21:40,3.180942
20231024_500101002_22:00,3.877955
20231024_500101002_22:20,5.771296
20231024_500101002_22:40,6.362334
20231024_500101002_23:00,6.264167
20231024_500101002_23:20,5.162442
20231024_500101002_23:40,5.489871
20231021_500101003_00:00,12.760326
20231021_500101003_00:20,11.998888
20231021_500101003_00:40,12.214833
20231021_500101003_01:00,12.656053
20231021_500101003_01:20,12.521953
20231021_500101003_01:40,14.418525
20231021_500101003_02:00,15.306384
20231021_500101003_02:20,14.425010
20231021_500101003_02:40,15.245036
20231021_500101003_03:00,14.023527
20231021_500101003_03:20,13.830730
20231021_500101003_03:40,11.765345
20231021_500101003_04:00,9.806912
20231021_500101003_04:20,9.584804
20231021_500101003_04:40,9.699454
20231021_500101003_05:00,10.646635
20231021_500101003_05:20,11.190796
20231021_500101003_05:40,11.359921
20231021_500101003_06:00,11.560023
20231021_500101003_06:20,11.847775
20231021_500101003_06:40,13.303416
20231021_500101003_07:00,13.542148
20231021_500101003_07:20,12.580054
20231021_500101003_07:40,12.288524
20231021_500101003_08:00,11.450233
20231021_500101003_08:20,11.359188
20231021_500101003_08:40,9.182345
20231021_500101003_09:00,7.447200
20231021_500101003_09:20,10.994906
20231021_500101003_09:40,10.582561
20231021_500101003_10:00,10.835392
20231021_500101003_10:20,10.408030
20231021_500101003_10:40,10.047944
20231021_500101003_11:00,9.138728
20231021_500101003_11:20,7.064000
20231021_500101003_11:40,5.361543
20231021_500101003_12:00,4.022946
20231021_500101003_12:20,3.807709
20231021_500101003_12:40,4.547915
20231021_500101003_13:00,3.282176
20231021_500101003_13:20,3.640690
20231021_500101003_13:40,3.961476
20231021_500101003_14:00,4.286016
20231021_500101003_14:20,4.490746
20231021_500101003_14:40,3.642090
20231021_500101003_15:00,3.880453
20231021_500101003_15:20,3.636363
20231021_500101003_15:40,3.349397
20231021_500101003_16:00,3.680269
20231021_500101003_16:20,3.459948
20231021_500101003_16:40,2.518103
20231021_500101003_17:00,3.326737
20231021_500101003_17:20,4.149105
20231021_500101003_17:40,6.014644
20231021_500101003_18:00,6.287172
20231021_500101003_18:20,5.448179
20231021_500101003_18:40,6.039563
20231021_500101003_19:00,6.418540
20231021_500101003_19:20,6.622318
20231021_500101003_19:40,6.442145
20231021_500101003_20:00,6.872092
20231021_500101003_20:20,7.190127
20231021_500101003_20:40,7.885076
20231021_500101003_21:00,9.549420
20231021_500101003_21:20,10.766589
20231021_500101003_21:40,10.935889
20231021_500101003_22:00,10.341781
20231021_500101003_22:20,11.072998
20231021_500101003_22:40,11.238299
20231021_500101003_23:00,13.332506
20231021_500101003_23:20,14.048179
20231021_500101003_23:40,15.079553
20231022_500101003_00:00,6.019912
20231022_500101003_00:20,9.360686
20231022_500101003_00:40,9.128236
20231022_500101003_01:00,9.798733
20231022_500101003_01:20,10.844172
20231022_500101003_01:40,11.666192
20231022_500101003_02:00,12.219993
20231022_500101003_02:20,12.287808
20231022_500101003_02:40,12.508127
20231022_500101003_03:00,11.788058
20231022_500101003_03:20,10.894610
20231022_500101003_03:40,10.063754
20231022_500101003_04:00,10.390101
20231022_500101003_04:20,11.814525
20231022_500101003_04:40,12.832203
20231022_500101003_05:00,11.995028
20231022_500101003_05:20,11.971521
20231022_500101003_05:40,12.915298
20231022_500101003_06:00,13.537673
20231022_500101003_06:20,12.169418
20231022_500101003_06:40,11.679538
20231022_500101003_07:00,10.596614
20231022_500101003_07:20,9.772065
20231022_500101003_07:40,8.290189
20231022_500101003_08:00,7.143250
20231022_500101003_08:20,7.544717
20231022_500101003_08:40,7.742272
20231022_500101003_09:00,7.936769
20231022_500101003_09:20,5.719813
20231022_500101003_09:40,7.723424
20231022_500101003_10:00,7.440214
20231022_500101003_10:20,6.042483
20231022_500101003_10:40,4.654212
20231022_500101003_11:00,3.791253
20231022_500101003_11:20,3.147557
20231022_500101003_11:40,2.734350
20231022_500101003_12:00,1.658880
20231022_500101003_12:20,1.326481
20231022_500101003_12:40,1.230145
20231022_500101003_13:00,0.501998
20231022_500101003_13:20,0.054765
20231022_500101003_13:40,0.355554
20231022_500101003_14:00,0.406718
20231022_500101003_14:20,0.226966
20231022_500101003_14:40,0.494425
20231022_500101003_15:00,2.129812
20231022_500101003_15:20,1.834050
20231022_500101003_15:40,1.297343
20231022_500101003_16:00,0.897899
20231022_500101003_16:20,0.199094
20231022_500101003_16:40,1.358728
20231022_500101003_17:00,2.939329
20231022_500101003_17:20,2.570009
20231022_500101003_17:40,3.198054
20231022_500101003_18:00,4.250992
20231022_500101003_18:20,5.305409
20231022_500101003_18:40,5.810836
20231022_500101003_19:00,3.803246
20231022_500101003_19:20,2.090005
20231022_500101003_19:40,0.722934
20231022_500101003_20:00,1.395930
20231022_500101003_20:20,2.785577
20231022_500101003_20:40,3.417796
20231022_500101003_21:00,5.458083
20231022_500101003_21:20,5.753368
20231022_500101003_21:40,7.856903
20231022_500101003_22:00,11.115458
20231022_500101003_22:20,13.303729
20231022_500101003_22:40,14.754331
20231022_500101003_23:00,14.663684
20231022_500101003_23:20,14.117911
20231022_500101003_23:40,13.325647
20231023_500101003_00:00,6.666362
20231023_500101003_00:20,14.746062
20231023_500101003_00:40,15.489982
20231023_500101003_01:00,16.000000
20231023_500101003_01:20,15.847686
20231023_500101003_01:40,15.995435
20231023_500101003_02:00,16.000000
20231023_500101003_02:20,16.000000
20231023_500101003_02:40,16.000000
20231023_500101003_03:00,16.000000
20231023_500101003_03:20,16.000000
20231023_500101003_03:40,16.000000
20231023_500101003_04:00,16.000000
20231023_500101003_04:20,16.000000
20231023_500101003_04:40,16.000000
20231023_500101003_05:00,16.000000
20231023_500101003_05:20,16.000000
20231023_500101003_05:40,16.000000
20231023_500101003_06:00,15.912187
20231023_500101003_06:20,16.000000
20231023_500101003_06:40,16.000000
20231023_500101003_07:00,16.000000
20231023_500101003_07:20,16.000000
20231023_500101003_07:40,12.530633
20231023_500101003_08:00,9.413678
20231023_500101003_08:20,6.671045
20231023_500101003_08:40,2.893533
20231023_500101003_09:00,0.425968
20231023_500101003_09:20,0.420004
20231023_500101003_09:40,0.912731
20231023_500101003_10:00,2.098308
20231023_500101003_10:20,1.355760
20231023_500101003_10:40,0.444825
20231023_500101003_11:00,0.158979
20231023_500101003_11:20,0.927874
20231023_500101003_11:40,1.707546
20231023_500101003_12:00,1.143571
20231023_500101003_12:20,0.704286
20231023_500101003_12:40,1.132664
20231023_500101003_13:00,2.354933
20231023_500101003_13:20,2.303991
20231023_500101003_13:40,2.256252
20231023_500101003_14:00,1.864665
20231023_500101003_14:20,0.987505
20231023_500101003_14:40,2.371860
20231023_500101003_15:00,3.098357
20231023_500101003_15:20,2.390073
20231023_500101003_15:40,3.200341
20231023_500101003_16:00,3.982988
20231023_500101003_16:20,2.740793
20231023_500101003_16:40,2.221211
20231023_500101003_17:00,1.149317
20231023_500101003_17:20,0.690392
20231023_500101003_17:40,0.118247
20231023_500101003_18:00,0.466978
20231023_500101003_18:20,0.351944
20231023_500101003_18:40,0.202635
20231023_500101003_19:00,0.870577
20231023_500101003_19:20,0.602837
20231023_500101003_19:40,0.185101
20231023_500101003_20:00,2.057006
20231023_500101003_20:20,4.705643
20231023_500101003_20:40,6.669989
20231023_500101003_21:00,8.821507
20231023_500101003_21:20,10.609942
20231023_500101003_21:40,10.808303
20231023_500101003_22:00,11.321619
20231023_500101003_22:20,11.825362
20231023_500101003_22:40,11.502875
20231023_500101003_23:00,10.567800
20231023_500101003_23:20,10.713227
20231023_500101003_23:40,11.790772
20231024_500101003_00:00,14.280864
20231024_500101003_00:20,14.888455
20231024_500101003_00:40,13.991736
20231024_500101003_01:00,14.513997
20231024_500101003_01:20,15.555493
20231024_500101003_01:40,15.882739
20231024_500101003_02:00,16.000000
20231024_500101003_02:20,15.433938
20231024_500101003_02:40,15.508063
20231024_500101003_03:00,15.638814
20231024_500101003_03:20,15.562596
20231024_500101003_03:40,15.582814
20231024_500101003_04:00,14.779234
20231024_500101003_04:20,13.558571
20231024_500101003_04:40,14.257622
20231024_500101003_05:00,14.082090
20231024_500101003_05:20,14.281494
20231024_500101003_05:40,15.520658
20231024_500101003_06:00,16.000000
20231024_500101003_06:20,16.000000
20231024_500101003_06:40,15.932313
20231024_500101003_07:00,15.856902
20231024_500101003_07:20,14.259703
20231024_500101003_07:40,8.824391
20231024_500101003_08:00,5.583208
20231024_500101003_08:20,4.022762
20231024_500101003_08:40,0.600647
20231024_500101003_09:00,2.056495
20231024_500101003_09:20,0.941991
20231024_500101003_09:40,0.932800
