ID, month, day, weekday, accumulated minutes, Sun, Mon, Tue, Wed, Thu, Fri, Sat, capacity, bike amount
1701103200,11,28,1,40,0,1,0,0,0,0,0,12,1
1701103260,11,28,1,41,0,1,0,0,0,0,0,12,1
1701103320,11,28,1,42,0,1,0,0,0,0,0,12,1
1701103380,11,28,1,43,0,1,0,0,0,0,0,12,1
1701103440,11,28,1,44,0,1,0,0,0,0,0,12,1
1701103500,11,28,1,45,0,1,0,0,0,0,0,12,1
1701103560,11,28,1,46,0,1,0,0,0,0,0,12,1
1701103620,11,28,1,47,0,1,0,0,0,0,0,12,1
1701103680,11,28,1,48,0,1,0,0,0,0,0,12,1
1701103740,11,28,1,49,0,1,0,0,0,0,0,12,1
1701103860,11,28,1,51,0,1,0,0,0,0,0,12,1
1701103920,11,28,1,52,0,1,0,0,0,0,0,12,1
1701103980,11,28,1,53,0,1,0,0,0,0,0,12,1
1701104040,11,28,1,54,0,1,0,0,0,0,0,12,1
1701104100,11,28,1,55,0,1,0,0,0,0,0,12,1
1701104160,11,28,1,56,0,1,0,0,0,0,0,12,1
1701104220,11,28,1,57,0,1,0,0,0,0,0,12,1
1701104280,11,28,1,58,0,1,0,0,0,0,0,12,1
1701104340,11,28,1,59,0,1,0,0,0,0,0,12,1
1701104460,11,28,1,61,0,1,0,0,0,0,0,12,1
1701104520,11,28,1,62,0,1,0,0,0,0,0,12,1
1701104580,11,28,1,63,0,1,0,0,0,0,0,12,1
1701104640,11,28,1,64,0,1,0,0,0,0,0,12,1
1701104760,11,28,1,66,0,1,0,0,0,0,0,12,1
1701104820,11,28,1,67,0,1,0,0,0,0,0,12,1
1701104880,11,28,1,68,0,1,0,0,0,0,0,12,1
1701104940,11,28,1,69,0,1,0,0,0,0,0,12,1
1701105060,11,28,1,71,0,1,0,0,0,0,0,12,1
1701105120,11,28,1,72,0,1,0,0,0,0,0,12,1
1701105180,11,28,1,73,0,1,0,0,0,0,0,12,1
1701105240,11,28,1,74,0,1,0,0,0,0,0,12,1
1701105300,11,28,1,75,0,1,0,0,0,0,0,12,1
1701105360,11,28,1,76,0,1,0,0,0,0,0,12,1
1701105420,11,28,1,77,0,1,0,0,0,0,0,12,1
1701105480,11,28,1,78,0,1,0,0,0,0,0,12,1
1701105540,11,28,1,79,0,1,0,0,0,0,0,12,1
1701105660,11,28,1,81,0,1,0,0,0,0,0,12,1
1701105720,11,28,1,82,0,1,0,0,0,0,0,12,1
1701105780,11,28,1,83,0,1,0,0,0,0,0,12,1
1701105840,11,28,1,84,0,1,0,0,0,0,0,12,1
1701105900,11,28,1,85,0,1,0,0,0,0,0,12,1
1701105960,11,28,1,86,0,1,0,0,0,0,0,12,1
1701106020,11,28,1,87,0,1,0,0,0,0,0,12,1
1701106080,11,28,1,88,0,1,0,0,0,0,0,12,1
1701106140,11,28,1,89,0,1,0,0,0,0,0,12,1
1701106260,11,28,1,91,0,1,0,0,0,0,0,12,1
1701106320,11,28,1,92,0,1,0,0,0,0,0,12,1
1701106380,11,28,1,93,0,1,0,0,0,0,0,12,1
1701106440,11,28,1,94,0,1,0,0,0,0,0,12,1
1701106500,11,28,1,95,0,1,0,0,0,0,0,12,1
1701106560,11,28,1,96,0,1,0,0,0,0,0,12,1
1701106620,11,28,1,97,0,1,0,0,0,0,0,12,1
1701106680,11,28,1,98,0,1,0,0,0,0,0,12,1
1701106740,11,28,1,99,0,1,0,0,0,0,0,12,1
1701106860,11,28,1,101,0,1,0,0,0,0,0,12,1
1701106920,11,28,1,102,0,1,0,0,0,0,0,12,1
1701106980,11,28,1,103,0,1,0,0,0,0,0,12,1
1701107040,11,28,1,104,0,1,0,0,0,0,0,12,1
1701107100,11,28,1,105,0,1,0,0,0,0,0,12,1
1701107160,11,28,1,106,0,1,0,0,0,0,0,12,1
1701107220,11,28,1,107,0,1,0,0,0,0,0,12,1
1701107280,11,28,1,108,0,1,0,0,0,0,0,12,1
1701107340,11,28,1,109,0,1,0,0,0,0,0,12,1
1701107460,11,28,1,111,0,1,0,0,0,0,0,12,1
1701107520,11,28,1,112,0,1,0,0,0,0,0,12,1
1701107580,11,28,1,113,0,1,0,0,0,0,0,12,1
1701107640,11,28,1,114,0,1,0,0,0,0,0,12,1
1701107700,11,28,1,115,0,1,0,0,0,0,0,12,1
1701107820,11,28,1,117,0,1,0,0,0,0,0,12,1
1701107880,11,28,1,118,0,1,0,0,0,0,0,12,1
1701107940,11,28,1,119,0,1,0,0,0,0,0,12,1
1701108060,11,28,1,121,0,1,0,0,0,0,0,12,1
1701108120,11,28,1,122,0,1,0,0,0,0,0,12,1
1701108180,11,28,1,123,0,1,0,0,0,0,0,12,1
1701108240,11,28,1,124,0,1,0,0,0,0,0,12,1
1701108300,11,28,1,125,0,1,0,0,0,0,0,12,1
1701108360,11,28,1,126,0,1,0,0,0,0,0,12,1
1701108420,11,28,1,127,0,1,0,0,0,0,0,12,1
1701108480,11,28,1,128,0,1,0,0,0,0,0,12,1
1701108540,11,28,1,129,0,1,0,0,0,0,0,12,1
1701108660,11,28,1,131,0,1,0,0,0,0,0,12,1
1701108720,11,28,1,132,0,1,0,0,0,0,0,12,1
1701108780,11,28,1,133,0,1,0,0,0,0,0,12,1
1701108840,11,28,1,134,0,1,0,0,0,0,0,12,1
1701108900,11,28,1,135,0,1,0,0,0,0,0,12,1
1701108960,11,28,1,136,0,1,0,0,0,0,0,12,1
1701109020,11,28,1,137,0,1,0,0,0,0,0,12,1
1701109080,11,28,1,138,0,1,0,0,0,0,0,12,1
1701109140,11,28,1,139,0,1,0,0,0,0,0,12,1
1701109260,11,28,1,141,0,1,0,0,0,0,0,12,1
1701109320,11,28,1,142,0,1,0,0,0,0,0,12,1
1701109380,11,28,1,143,0,1,0,0,0,0,0,12,1
1701109440,11,28,1,144,0,1,0,0,0,0,0,12,1
1701109500,11,28,1,145,0,1,0,0,0,0,0,12,1
1701109560,11,28,1,146,0,1,0,0,0,0,0,12,1
1701109620,11,28,1,147,0,1,0,0,0,0,0,12,1
1701109680,11,28,1,148,0,1,0,0,0,0,0,12,1
1701109740,11,28,1,149,0,1,0,0,0,0,0,12,1
1701109860,11,28,1,151,0,1,0,0,0,0,0,12,1
1701109920,11,28,1,152,0,1,0,0,0,0,0,12,1
1701109980,11,28,1,153,0,1,0,0,0,0,0,12,1
1701110040,11,28,1,154,0,1,0,0,0,0,0,12,1
1701110100,11,28,1,155,0,1,0,0,0,0,0,12,1
1701110160,11,28,1,156,0,1,0,0,0,0,0,12,1
1701110220,11,28,1,157,0,1,0,0,0,0,0,12,1
1701110280,11,28,1,158,0,1,0,0,0,0,0,12,1
1701110340,11,28,1,159,0,1,0,0,0,0,0,12,1
1701110460,11,28,1,161,0,1,0,0,0,0,0,12,1
1701110520,11,28,1,162,0,1,0,0,0,0,0,12,1
1701110580,11,28,1,163,0,1,0,0,0,0,0,12,1
1701110640,11,28,1,164,0,1,0,0,0,0,0,12,1
1701110700,11,28,1,165,0,1,0,0,0,0,0,12,1
1701110760,11,28,1,166,0,1,0,0,0,0,0,12,1
1701110820,11,28,1,167,0,1,0,0,0,0,0,12,1
1701110880,11,28,1,168,0,1,0,0,0,0,0,12,1
1701110940,11,28,1,169,0,1,0,0,0,0,0,12,1
1701111060,11,28,1,171,0,1,0,0,0,0,0,12,1
1701111120,11,28,1,172,0,1,0,0,0,0,0,12,1
1701111180,11,28,1,173,0,1,0,0,0,0,0,12,1
1701111240,11,28,1,174,0,1,0,0,0,0,0,12,1
1701111300,11,28,1,175,0,1,0,0,0,0,0,12,1
1701111360,11,28,1,176,0,1,0,0,0,0,0,12,1
1701111420,11,28,1,177,0,1,0,0,0,0,0,12,1
1701111480,11,28,1,178,0,1,0,0,0,0,0,12,1
1701111540,11,28,1,179,0,1,0,0,0,0,0,12,1
1701111660,11,28,1,181,0,1,0,0,0,0,0,12,1
1701111720,11,28,1,182,0,1,0,0,0,0,0,12,1
1701111780,11,28,1,183,0,1,0,0,0,0,0,12,1
1701111840,11,28,1,184,0,1,0,0,0,0,0,12,1
1701111900,11,28,1,185,0,1,0,0,0,0,0,12,1
1701111960,11,28,1,186,0,1,0,0,0,0,0,12,1
1701112020,11,28,1,187,0,1,0,0,0,0,0,12,1
1701112080,11,28,1,188,0,1,0,0,0,0,0,12,1
1701112140,11,28,1,189,0,1,0,0,0,0,0,12,1
1701112260,11,28,1,191,0,1,0,0,0,0,0,12,1
1701112320,11,28,1,192,0,1,0,0,0,0,0,12,1
1701112380,11,28,1,193,0,1,0,0,0,0,0,12,1
1701112440,11,28,1,194,0,1,0,0,0,0,0,12,1
1701112500,11,28,1,195,0,1,0,0,0,0,0,12,1
1701112560,11,28,1,196,0,1,0,0,0,0,0,12,1
1701112620,11,28,1,197,0,1,0,0,0,0,0,12,1
1701112680,11,28,1,198,0,1,0,0,0,0,0,12,1
1701112740,11,28,1,199,0,1,0,0,0,0,0,12,1
1701112860,11,28,1,201,0,1,0,0,0,0,0,12,1
1701112920,11,28,1,202,0,1,0,0,0,0,0,12,1
1701112980,11,28,1,203,0,1,0,0,0,0,0,12,1
1701113040,11,28,1,204,0,1,0,0,0,0,0,12,1
1701113100,11,28,1,205,0,1,0,0,0,0,0,12,1
1701113160,11,28,1,206,0,1,0,0,0,0,0,12,1
1701113220,11,28,1,207,0,1,0,0,0,0,0,12,1
1701113280,11,28,1,208,0,1,0,0,0,0,0,12,1
1701113340,11,28,1,209,0,1,0,0,0,0,0,12,1
1701113460,11,28,1,211,0,1,0,0,0,0,0,12,1
1701113520,11,28,1,212,0,1,0,0,0,0,0,12,1
1701113580,11,28,1,213,0,1,0,0,0,0,0,12,1
1701113640,11,28,1,214,0,1,0,0,0,0,0,12,1
1701113700,11,28,1,215,0,1,0,0,0,0,0,12,1
1701113760,11,28,1,216,0,1,0,0,0,0,0,12,1
1701113820,11,28,1,217,0,1,0,0,0,0,0,12,1
1701113880,11,28,1,218,0,1,0,0,0,0,0,12,1
1701113940,11,28,1,219,0,1,0,0,0,0,0,12,1
1701114060,11,28,1,221,0,1,0,0,0,0,0,12,1
1701114120,11,28,1,222,0,1,0,0,0,0,0,12,1
1701114180,11,28,1,223,0,1,0,0,0,0,0,12,1
1701114240,11,28,1,224,0,1,0,0,0,0,0,12,1
1701114300,11,28,1,225,0,1,0,0,0,0,0,12,1
1701114360,11,28,1,226,0,1,0,0,0,0,0,12,1
1701114420,11,28,1,227,0,1,0,0,0,0,0,12,1
1701114480,11,28,1,228,0,1,0,0,0,0,0,12,1
1701114540,11,28,1,229,0,1,0,0,0,0,0,12,1
1701114660,11,28,1,231,0,1,0,0,0,0,0,12,1
1701114720,11,28,1,232,0,1,0,0,0,0,0,12,1
1701114780,11,28,1,233,0,1,0,0,0,0,0,12,1
1701114840,11,28,1,234,0,1,0,0,0,0,0,12,1
1701114900,11,28,1,235,0,1,0,0,0,0,0,12,1
1701114960,11,28,1,236,0,1,0,0,0,0,0,12,1
1701115020,11,28,1,237,0,1,0,0,0,0,0,12,1
1701115080,11,28,1,238,0,1,0,0,0,0,0,12,1
1701115140,11,28,1,239,0,1,0,0,0,0,0,12,1
1701115260,11,28,1,241,0,1,0,0,0,0,0,12,1
1701115320,11,28,1,242,0,1,0,0,0,0,0,12,1
1701115380,11,28,1,243,0,1,0,0,0,0,0,12,1
1701115440,11,28,1,244,0,1,0,0,0,0,0,12,1
1701115500,11,28,1,245,0,1,0,0,0,0,0,12,1
1701115560,11,28,1,246,0,1,0,0,0,0,0,12,1
1701115620,11,28,1,247,0,1,0,0,0,0,0,12,1
1701115680,11,28,1,248,0,1,0,0,0,0,0,12,1
1701115740,11,28,1,249,0,1,0,0,0,0,0,12,1
1701115860,11,28,1,251,0,1,0,0,0,0,0,12,1
1701115920,11,28,1,252,0,1,0,0,0,0,0,12,1
1701115980,11,28,1,253,0,1,0,0,0,0,0,12,1
1701116040,11,28,1,254,0,1,0,0,0,0,0,12,1
1701116100,11,28,1,255,0,1,0,0,0,0,0,12,1
1701116160,11,28,1,256,0,1,0,0,0,0,0,12,1
1701116220,11,28,1,257,0,1,0,0,0,0,0,12,1
1701116280,11,28,1,258,0,1,0,0,0,0,0,12,1
1701116340,11,28,1,259,0,1,0,0,0,0,0,12,1
1701116460,11,28,1,261,0,1,0,0,0,0,0,12,1
1701116520,11,28,1,262,0,1,0,0,0,0,0,12,1
1701116580,11,28,1,263,0,1,0,0,0,0,0,12,1
1701116640,11,28,1,264,0,1,0,0,0,0,0,12,1
1701116700,11,28,1,265,0,1,0,0,0,0,0,12,1
1701116760,11,28,1,266,0,1,0,0,0,0,0,12,1
1701116820,11,28,1,267,0,1,0,0,0,0,0,12,1
1701116880,11,28,1,268,0,1,0,0,0,0,0,12,1
1701116940,11,28,1,269,0,1,0,0,0,0,0,12,1
1701117060,11,28,1,271,0,1,0,0,0,0,0,12,1
1701117120,11,28,1,272,0,1,0,0,0,0,0,12,1
1701117180,11,28,1,273,0,1,0,0,0,0,0,12,1
1701117240,11,28,1,274,0,1,0,0,0,0,0,12,1
1701117300,11,28,1,275,0,1,0,0,0,0,0,12,1
1701117360,11,28,1,276,0,1,0,0,0,0,0,12,1
1701117420,11,28,1,277,0,1,0,0,0,0,0,12,1
1701117480,11,28,1,278,0,1,0,0,0,0,0,12,1
1701117540,11,28,1,279,0,1,0,0,0,0,0,12,1
1701117660,11,28,1,281,0,1,0,0,0,0,0,12,1
1701117720,11,28,1,282,0,1,0,0,0,0,0,12,1
1701117780,11,28,1,283,0,1,0,0,0,0,0,12,1
1701117840,11,28,1,284,0,1,0,0,0,0,0,12,1
1701117900,11,28,1,285,0,1,0,0,0,0,0,12,1
1701117960,11,28,1,286,0,1,0,0,0,0,0,12,1
1701118020,11,28,1,287,0,1,0,0,0,0,0,12,1
1701118080,11,28,1,288,0,1,0,0,0,0,0,12,1
1701118140,11,28,1,289,0,1,0,0,0,0,0,12,1
1701118260,11,28,1,291,0,1,0,0,0,0,0,12,1
1701118320,11,28,1,292,0,1,0,0,0,0,0,12,1
1701118380,11,28,1,293,0,1,0,0,0,0,0,12,1
1701118440,11,28,1,294,0,1,0,0,0,0,0,12,1
1701118500,11,28,1,295,0,1,0,0,0,0,0,12,1
1701118560,11,28,1,296,0,1,0,0,0,0,0,12,1
1701118620,11,28,1,297,0,1,0,0,0,0,0,12,1
1701118680,11,28,1,298,0,1,0,0,0,0,0,12,1
1701118740,11,28,1,299,0,1,0,0,0,0,0,12,1
1701118860,11,28,1,301,0,1,0,0,0,0,0,12,1
1701118920,11,28,1,302,0,1,0,0,0,0,0,12,1
1701118980,11,28,1,303,0,1,0,0,0,0,0,12,1
1701119040,11,28,1,304,0,1,0,0,0,0,0,12,1
1701119100,11,28,1,305,0,1,0,0,0,0,0,12,1
1701119160,11,28,1,306,0,1,0,0,0,0,0,12,1
1701119220,11,28,1,307,0,1,0,0,0,0,0,12,1
1701119280,11,28,1,308,0,1,0,0,0,0,0,12,1
1701119340,11,28,1,309,0,1,0,0,0,0,0,12,1
1701119460,11,28,1,311,0,1,0,0,0,0,0,12,1
1701119520,11,28,1,312,0,1,0,0,0,0,0,12,1
1701119580,11,28,1,313,0,1,0,0,0,0,0,12,1
1701119640,11,28,1,314,0,1,0,0,0,0,0,12,1
1701119700,11,28,1,315,0,1,0,0,0,0,0,12,1
1701119760,11,28,1,316,0,1,0,0,0,0,0,12,1
1701119820,11,28,1,317,0,1,0,0,0,0,0,12,1
1701119880,11,28,1,318,0,1,0,0,0,0,0,12,1
1701119940,11,28,1,319,0,1,0,0,0,0,0,12,1
1701120060,11,28,1,321,0,1,0,0,0,0,0,12,1
1701120120,11,28,1,322,0,1,0,0,0,0,0,12,1
1701120180,11,28,1,323,0,1,0,0,0,0,0,12,1
1701120240,11,28,1,324,0,1,0,0,0,0,0,12,1
1701120300,11,28,1,325,0,1,0,0,0,0,0,12,1
1701120360,11,28,1,326,0,1,0,0,0,0,0,12,1
1701120420,11,28,1,327,0,1,0,0,0,0,0,12,1
1701120480,11,28,1,328,0,1,0,0,0,0,0,12,1
1701120540,11,28,1,329,0,1,0,0,0,0,0,12,1
1701120660,11,28,1,331,0,1,0,0,0,0,0,12,1
1701120720,11,28,1,332,0,1,0,0,0,0,0,12,1
1701120780,11,28,1,333,0,1,0,0,0,0,0,12,1
1701120840,11,28,1,334,0,1,0,0,0,0,0,12,1
1701120900,11,28,1,335,0,1,0,0,0,0,0,12,1
1701120960,11,28,1,336,0,1,0,0,0,0,0,12,1
1701121020,11,28,1,337,0,1,0,0,0,0,0,12,1
1701121080,11,28,1,338,0,1,0,0,0,0,0,12,1
1701121140,11,28,1,339,0,1,0,0,0,0,0,12,1
1701121260,11,28,1,341,0,1,0,0,0,0,0,12,1
1701121320,11,28,1,342,0,1,0,0,0,0,0,12,1
1701121380,11,28,1,343,0,1,0,0,0,0,0,12,1
1701121440,11,28,1,344,0,1,0,0,0,0,0,12,1
1701121500,11,28,1,345,0,1,0,0,0,0,0,12,1
1701121560,11,28,1,346,0,1,0,0,0,0,0,12,1
1701121620,11,28,1,347,0,1,0,0,0,0,0,12,1
1701121680,11,28,1,348,0,1,0,0,0,0,0,12,1
1701121740,11,28,1,349,0,1,0,0,0,0,0,12,1
1701121860,11,28,1,351,0,1,0,0,0,0,0,12,1
1701121920,11,28,1,352,0,1,0,0,0,0,0,12,1
1701121980,11,28,1,353,0,1,0,0,0,0,0,12,1
1701122040,11,28,1,354,0,1,0,0,0,0,0,12,1
1701122100,11,28,1,355,0,1,0,0,0,0,0,12,1
1701122160,11,28,1,356,0,1,0,0,0,0,0,12,1
1701122220,11,28,1,357,0,1,0,0,0,0,0,12,1
1701122280,11,28,1,358,0,1,0,0,0,0,0,12,1
1701122340,11,28,1,359,0,1,0,0,0,0,0,12,1
1701122460,11,28,1,361,0,1,0,0,0,0,0,12,1
1701122520,11,28,1,362,0,1,0,0,0,0,0,12,1
1701122580,11,28,1,363,0,1,0,0,0,0,0,12,1
1701122640,11,28,1,364,0,1,0,0,0,0,0,12,1
1701122700,11,28,1,365,0,1,0,0,0,0,0,12,1
1701122760,11,28,1,366,0,1,0,0,0,0,0,12,1
1701122820,11,28,1,367,0,1,0,0,0,0,0,12,1
1701122880,11,28,1,368,0,1,0,0,0,0,0,12,1
1701122940,11,28,1,369,0,1,0,0,0,0,0,12,1
1701123060,11,28,1,371,0,1,0,0,0,0,0,12,1
1701123120,11,28,1,372,0,1,0,0,0,0,0,12,1
1701123180,11,28,1,373,0,1,0,0,0,0,0,12,1
1701123240,11,28,1,374,0,1,0,0,0,0,0,12,1
1701123300,11,28,1,375,0,1,0,0,0,0,0,12,1
1701123360,11,28,1,376,0,1,0,0,0,0,0,12,1
1701123420,11,28,1,377,0,1,0,0,0,0,0,12,1
1701123480,11,28,1,378,0,1,0,0,0,0,0,12,1
1701123540,11,28,1,379,0,1,0,0,0,0,0,12,1
1701123660,11,28,1,381,0,1,0,0,0,0,0,12,1
1701123720,11,28,1,382,0,1,0,0,0,0,0,12,1
1701123780,11,28,1,383,0,1,0,0,0,0,0,12,1
1701123840,11,28,1,384,0,1,0,0,0,0,0,12,1
1701123900,11,28,1,385,0,1,0,0,0,0,0,12,1
1701123960,11,28,1,386,0,1,0,0,0,0,0,12,1
1701124020,11,28,1,387,0,1,0,0,0,0,0,12,1
1701124080,11,28,1,388,0,1,0,0,0,0,0,12,1
1701124140,11,28,1,389,0,1,0,0,0,0,0,12,1
1701124260,11,28,1,391,0,1,0,0,0,0,0,12,1
1701124320,11,28,1,392,0,1,0,0,0,0,0,12,1
1701124380,11,28,1,393,0,1,0,0,0,0,0,12,1
1701124440,11,28,1,394,0,1,0,0,0,0,0,12,1
1701124500,11,28,1,395,0,1,0,0,0,0,0,12,1
1701124560,11,28,1,396,0,1,0,0,0,0,0,12,1
1701124620,11,28,1,397,0,1,0,0,0,0,0,12,1
1701124680,11,28,1,398,0,1,0,0,0,0,0,12,1
1701124740,11,28,1,399,0,1,0,0,0,0,0,12,1
1701124860,11,28,1,401,0,1,0,0,0,0,0,12,1
1701124920,11,28,1,402,0,1,0,0,0,0,0,12,1
1701124980,11,28,1,403,0,1,0,0,0,0,0,12,1
1701125040,11,28,1,404,0,1,0,0,0,0,0,12,1
1701125100,11,28,1,405,0,1,0,0,0,0,0,12,1
1701125160,11,28,1,406,0,1,0,0,0,0,0,12,1
1701125220,11,28,1,407,0,1,0,0,0,0,0,12,1
1701125280,11,28,1,408,0,1,0,0,0,0,0,12,1
1701125340,11,28,1,409,0,1,0,0,0,0,0,12,1
1701125460,11,28,1,411,0,1,0,0,0,0,0,12,1
1701125520,11,28,1,412,0,1,0,0,0,0,0,12,1
1701125580,11,28,1,413,0,1,0,0,0,0,0,12,1
1701125640,11,28,1,414,0,1,0,0,0,0,0,12,1
1701125700,11,28,1,415,0,1,0,0,0,0,0,12,1
1701125760,11,28,1,416,0,1,0,0,0,0,0,12,1
1701125820,11,28,1,417,0,1,0,0,0,0,0,12,1
1701125880,11,28,1,418,0,1,0,0,0,0,0,12,1
1701125940,11,28,1,419,0,1,0,0,0,0,0,12,1
1701126060,11,28,1,421,0,1,0,0,0,0,0,12,1
1701126120,11,28,1,422,0,1,0,0,0,0,0,12,1
1701126180,11,28,1,423,0,1,0,0,0,0,0,12,1
1701126240,11,28,1,424,0,1,0,0,0,0,0,12,1
1701126300,11,28,1,425,0,1,0,0,0,0,0,12,1
1701126360,11,28,1,426,0,1,0,0,0,0,0,12,1
1701126420,11,28,1,427,0,1,0,0,0,0,0,12,1
1701126480,11,28,1,428,0,1,0,0,0,0,0,12,1
1701126540,11,28,1,429,0,1,0,0,0,0,0,12,1
1701126660,11,28,1,431,0,1,0,0,0,0,0,12,1
1701126720,11,28,1,432,0,1,0,0,0,0,0,12,1
1701126780,11,28,1,433,0,1,0,0,0,0,0,12,1
1701126840,11,28,1,434,0,1,0,0,0,0,0,12,1
1701126900,11,28,1,435,0,1,0,0,0,0,0,12,1
1701126960,11,28,1,436,0,1,0,0,0,0,0,12,1
1701127020,11,28,1,437,0,1,0,0,0,0,0,12,1
1701127080,11,28,1,438,0,1,0,0,0,0,0,12,1
1701127140,11,28,1,439,0,1,0,0,0,0,0,12,1
1701127320,11,28,1,442,0,1,0,0,0,0,0,12,1
1701127380,11,28,1,443,0,1,0,0,0,0,0,12,1
1701127440,11,28,1,444,0,1,0,0,0,0,0,12,1
1701127500,11,28,1,445,0,1,0,0,0,0,0,12,2
1701127560,11,28,1,446,0,1,0,0,0,0,0,12,2
1701127620,11,28,1,447,0,1,0,0,0,0,0,12,2
1701127680,11,28,1,448,0,1,0,0,0,0,0,12,2
1701127740,11,28,1,449,0,1,0,0,0,0,0,12,2
1701127860,11,28,1,451,0,1,0,0,0,0,0,12,2
1701127920,11,28,1,452,0,1,0,0,0,0,0,12,2
1701127980,11,28,1,453,0,1,0,0,0,0,0,12,2
1701128040,11,28,1,454,0,1,0,0,0,0,0,12,2
1701128100,11,28,1,455,0,1,0,0,0,0,0,12,2
1701128160,11,28,1,456,0,1,0,0,0,0,0,12,3
1701128220,11,28,1,457,0,1,0,0,0,0,0,12,3
1701128280,11,28,1,458,0,1,0,0,0,0,0,12,4
1701128340,11,28,1,459,0,1,0,0,0,0,0,12,5
1701128460,11,28,1,461,0,1,0,0,0,0,0,12,5
1701128520,11,28,1,462,0,1,0,0,0,0,0,12,5
1701128580,11,28,1,463,0,1,0,0,0,0,0,12,5
1701128640,11,28,1,464,0,1,0,0,0,0,0,12,5
1701128700,11,28,1,465,0,1,0,0,0,0,0,12,5
1701128760,11,28,1,466,0,1,0,0,0,0,0,12,5
1701128820,11,28,1,467,0,1,0,0,0,0,0,12,5
1701128880,11,28,1,468,0,1,0,0,0,0,0,12,5
1701128940,11,28,1,469,0,1,0,0,0,0,0,12,5
1701129060,11,28,1,471,0,1,0,0,0,0,0,12,5
1701129120,11,28,1,472,0,1,0,0,0,0,0,12,6
1701129180,11,28,1,473,0,1,0,0,0,0,0,12,6
1701129240,11,28,1,474,0,1,0,0,0,0,0,12,6
1701129300,11,28,1,475,0,1,0,0,0,0,0,12,6
1701129360,11,28,1,476,0,1,0,0,0,0,0,12,6
1701129420,11,28,1,477,0,1,0,0,0,0,0,12,6
1701129480,11,28,1,478,0,1,0,0,0,0,0,12,6
1701129540,11,28,1,479,0,1,0,0,0,0,0,12,6
1701129660,11,28,1,481,0,1,0,0,0,0,0,12,6
1701129720,11,28,1,482,0,1,0,0,0,0,0,12,6
1701129780,11,28,1,483,0,1,0,0,0,0,0,12,6
1701129840,11,28,1,484,0,1,0,0,0,0,0,12,6
1701129900,11,28,1,485,0,1,0,0,0,0,0,12,7
1701129960,11,28,1,486,0,1,0,0,0,0,0,12,7
1701130020,11,28,1,487,0,1,0,0,0,0,0,12,7
1701130080,11,28,1,488,0,1,0,0,0,0,0,12,7
1701130140,11,28,1,489,0,1,0,0,0,0,0,12,7
1701130260,11,28,1,491,0,1,0,0,0,0,0,12,8
1701130320,11,28,1,492,0,1,0,0,0,0,0,12,9
1701130380,11,28,1,493,0,1,0,0,0,0,0,12,9
1701130440,11,28,1,494,0,1,0,0,0,0,0,12,9
1701130500,11,28,1,495,0,1,0,0,0,0,0,12,10
1701130560,11,28,1,496,0,1,0,0,0,0,0,12,10
1701130620,11,28,1,497,0,1,0,0,0,0,0,12,10
1701130680,11,28,1,498,0,1,0,0,0,0,0,12,10
