ID, month, day, weekday, accumulated minutes, temperature, accu rainfall, past rainfall, relative humidity, Sun, Mon, Tue, Wed, Thu, Fri, Sat,,,s,i,n,,a,n,d,,c,o,s,,p,o,w,e,r,, rain is 0, <15, <25, >25, rain is 0, <1, <2, >2, capacity, bike amount
1701101520,11,28,1,12,0,1,0,0,0,0,0,-0.5365729180004349,0.8438539587324921,-0.27941549819892586,0.960170286650366,0.1411200080598672,-0.9899924966004454,0.9974949866040544,0.0707372016677029,0.6816387600233341,0.7316888688738209,0.36627252908604757,0.9305076219123143,0.18640329676226988,0.9824733131012553,0.09361273123551289,0.9956086864580017,0.04685783574813424,0.9989015683384429,0.02343535429172257,0.9997253543694995,30,0
1701101580,11,28,1,13,0,1,0,0,0,0,0,0.4201670368266409,0.9074467814501962,0.21511998808781552,0.9765876257280235,-0.10819513453010837,-0.9941296760805463,0.9985313405398316,-0.05417713502693632,0.7260086552607126,0.6876855622205048,0.39516733024093426,0.9186091557949183,0.2017310638016388,0.9794409517155483,0.10138798815552964,0.9948469610235406,0.05075942757980711,0.99871090937857,0.02538789693367659,0.999677675398068,30,0
1701101640,11,28,1,14,0,1,0,0,0,0,0,0.9906073556948704,0.1367372182078336,0.6569865987187891,0.7539022543433046,-0.35078322768961984,-0.9364566872907963,0.9839859468739369,-0.17824605564949209,0.7675435022360271,0.6409968581633251,0.42367625720393803,0.9058136834259364,0.21700958109501015,0.9761694738686353,0.10915705687532236,0.9940245152582091,0.05466024488506646,0.9985050113189741,0.027340342728520383,0.9996261829601539,30,0
1701101700,11,28,1,15,0,1,0,0,0,0,0,0.6502878401571168,-0.7596879128588213,0.9379999767747389,0.3466353178350258,-0.5715613187423437,-0.8205593573395608,0.9540857816096938,-0.29953350618957414,0.806081108260693,0.5918050750924775,0.4517714714916838,0.8921336993669944,0.23223511861151147,0.9726596782449127,0.11691946321097965,0.9931413993598577,0.05856022814223956,0.9982838773014061,0.029292684228266686,0.9995708772521852,30,0
1701101760,11,28,1,16,0,1,0,0,0,0,0,-0.2879033166650653,-0.9576594803233847,0.9893582466233818,-0.14550003380861354,-0.7568024953079283,-0.6536436208636119,0.9092974268256817,-0.4161468365471424,0.8414709848078965,0.5403023058681398,0.479425538604203,0.8775825618903728,0.24740395925452294,0.9689124217106447,0.12467473338522769,0.992197667229329,0.0624593178423802,0.9980475107000991,0.03124491398532608,0.9995117584851364,30,0
1701101820,11,28,1,17,0,1,0,0,0,0,0,-0.9613974918795568,-0.27516333805159693,0.7984871126234903,-0.6020119026848236,-0.8949893582285835,-0.4460874899137928,0.850319789818452,-0.5262663347043051,0.8735749351670712,0.4866896677019633,0.5066114548142574,0.8621744799348805,0.2625123997691533,0.964928619104771,0.13242239405634718,0.9911933764671682,0.06635745449017677,0.9977959151217167,0.03319702455253542,0.9994488268845275,30,0
1701101880,11,28,1,18,0,1,0,0,0,0,0,-0.7509872467716762,0.6603167082440802,0.4121184852417566,-0.9111302618846769,-0.977530117665097,-0.2107957994307797,0.7780731968879212,-0.6281736227227391,0.9022675940990952,0.4311765167986662,0.5333026735360201,0.8459244992310679,0.2775567516463363,0.9607092430155619,0.1401619723470637,0.9901285883701071,0.07025457860486005,0.9975290944052978,0.03514900848318622,0.9993820826904237,30,0
1701101940,11,28,1,19,0,1,0,0,0,0,0,0.14987720966295234,0.9887046181866692,-0.0751511204618093,-0.9971721561963784,-0.999292788975378,0.03760215288797655,0.6936850319532718,-0.7202784714566918,0.9274369173848677,0.37397963082453317,0.5594731312473669,0.8288484876093257,0.29253334202332754,0.9562553235431753,0.14789299587340962,0.9890033679273229,0.07415063072111083,0.9972470526221983,0.03710085833105311,0.9993115261574336,30,0
1701102060,11,28,1,21,0,1,0,0,0,0,0,0.836655638536056,-0.5477292602242684,-0.8796957599716702,-0.47553692799599256,-0.858934493426592,0.5120854772418407,0.4939202986100892,-0.8695071814659844,0.9668265566961802,0.2554337668888117,0.6101500770757914,0.7922858596771786,0.3222686304333866,0.9466482608860534,0.16332749173661285,0.9865719083994976,0.08193928117973213,0.9966373233025887,0.041004125996119335,0.9991589771659435,30,0
1701102120,11,28,1,22,0,1,0,0,0,0,0,-0.008851309290403876,-0.9999608263946371,-0.9999902065507035,0.004425697988050785,-0.7055403255703919,0.70866977429126,0.3816609920523317,-0.9243023786324636,0.9808930570231557,0.19454770798898718,0.6346070800152693,0.7728349461524715,0.33702006902225307,0.9414974631278811,0.17103002203139503,0.9852658177182139,0.08583176067687935,0.996309645069798,0.042955528923538926,0.9990769852893715,30,0
1701102180,11,28,1,23,0,1,0,0,0,0,0,-0.8462204041751706,-0.5328330203333975,-0.8754521746884285,0.4833047587530059,-0.5082790774992584,0.8611924171615208,0.26344599336342084,-0.9646741463213163,0.9911291909537616,0.13290194445282522,0.6584443999105676,0.7526293724180665,0.3516892289948141,0.9361168122670553,0.17872211353515366,0.983899591489664,0.08972293048696088,0.9959667643776232,0.04490676798867188,0.9989911822377671,30,0
1701102240,11,28,1,24,0,1,0,0,0,0,0,-0.9055783620066239,0.424179007336997,-0.5365729180004349,0.8438539587324921,-0.27941549819892586,0.960170286650366,0.1411200080598672,-0.9899924966004454,0.9974949866040544,0.0707372016677029,0.6816387600233341,0.7316888688738209,0.36627252908604757,0.9305076219123143,0.18640329676226988,0.9824733131012553,0.09361273123551289,0.9956086864580017,0.04685783574813424,0.9989015683384429,30,0
1701102300,11,28,1,25,0,1,0,0,0,0,0,-0.13235175009777303,0.9912028118634736,-0.06632189735120068,0.9977982791785807,-0.03317921654755682,0.9994494182244994,0.016591892229347906,-0.9998623450816866,0.9999655856782489,0.008296231623858378,0.7041675114545337,0.7100338835660797,0.38076640899239017,0.9246712614670362,0.1940731028929098,0.9809870696056692,0.09750110356896174,0.9952354167747622,0.04880872475919552,0.9988081439332486,30,0
1701102360,11,28,1,26,0,1,0,0,0,0,0,0.7625584504796027,0.6469193223286404,0.4201670368266409,0.9074467814501962,0.21511998808781552,0.9765876257280235,-0.10819513453010837,-0.9941296760805463,0.9985313405398316,-0.05417713502693632,0.7260086552607126,0.6876855622205048,0.39516733024093426,0.9186091557949183,0.2017310638016388,0.9794409517155483,0.10138798815552964,0.9948469610235406,0.05075942757980711,0.99871090937857,30,0
1701102420,11,28,1,27,0,1,0,0,0,0,0,0.956375928404503,-0.2921388087338362,0.8037844265516209,0.594920663309892,0.4500440737806176,0.8930063446890767,-0.23129381240202182,-0.9728839459794464,0.9931978518853749,-0.11643894112485227,0.7471408639355942,0.6646657275936332,0.40947177705329507,0.9123227848721178,0.20937671208599365,0.9778350537979598,0.10527332568613999,0.9944433251316939,0.05270993676863066,0.9986098650453273,30,0
1701102480,11,28,1,28,0,1,0,0,0,0,0,0.27090578830786904,-0.9626058663135666,0.9906073556948704,0.1367372182078336,0.6569865987187891,0.7539022543433046,-0.35078322768961984,-0.9364566872907963,0.9839859468739369,-0.17824605564949209,0.7675435022360271,0.6409968581633251,0.42367625720393803,0.9058136834259364,0.21700958109501015,0.9761694738686353,0.10915705687532236,0.9940245152582091,0.05466024488506646,0.9985050113189741,30,0
1701102540,11,28,1,29,0,1,0,0,0,0,0,-0.6636338842129675,-0.7480575296890004,0.934895055524683,-0.354924266788705,0.8230808790115055,0.5679241732886948,-0.46479878803160896,-0.8854163352030204,0.9709315977974505,-0.2393571231413216,0.7871966473319489,0.616702066178912,0.4377773028727551,0.8990834405601384,0.2246292049577053,0.9744443135859889,0.11303912246211711,0.9935905377936096,0.05661034448928185,0.9983963485994952,30,0
1701102600,11,28,1,30,0,1,0,0,0,0,0,-0.9880316240928618,0.15425144988758405,0.6502878401571168,-0.7596879128588213,0.9379999767747389,0.3466353178350258,-0.5715613187423437,-0.8205593573395608,0.9540857816096938,-0.29953350618957414,0.806081108260693,0.5918050750924775,0.4517714714916838,0.8921336993669944,0.23223511861151147,0.9726596782449127,0.11691946321097965,0.9931413993598577,0.05856022814223956,0.9982838773014061,30,0
1701102660,11,28,1,31,0,1,0,0,0,0,0,-0.404037645323065,0.9147423578045313,0.2064674819377966,-0.9784534628188842,0.9945987791111761,0.10379435721925297,-0.669404826237736,-0.7428978251479987,0.9335142808623762,-0.3585402173062328,0.8241784446666367,0.5663301963933087,0.46565534658516017,0.8849661565261433,0.23982685783066157,0.9708156767703494,0.12079801991268428,0.9926771068102531,0.06050988840572611,0.9981675978537505,30,0
1701102720,11,28,1,32,0,1,0,0,0,0,0,0.5514266812416906,0.8342233605065102,-0.2879033166650653,-0.9576594803233847,0.9893582466233818,-0.14550003380861354,-0.7568024953079283,-0.6536436208636119,0.9092974268256817,-0.4161468365471424,0.8414709848078965,0.5403023058681398,0.479425538604203,0.8775825618903728,0.24740395925452294,0.9689124217106447,0.12467473338522769,0.992197667229329,0.0624593178423802,0.9980475107000991,30,0
1701102780,11,28,1,33,0,1,0,0,0,0,0,0.9999118601072672,-0.013276747223059479,-0.711785342369123,-0.7023970575027135,0.9226042102393402,-0.3857479374522218,-0.8323905145579873,-0.5541895264924167,0.8815297857963782,-0.4721284112969602,0.8579418428124834,0.513746819310368,0.49307868575392305,0.8699847180584174,0.2549659604158785,0.9669500292306779,0.12854954447473196,0.9917030879327435,0.06440850901572104,0.9979236162985481,30,0
1701102840,11,28,1,34,0,1,0,0,0,0,0,0.5290826861200238,-0.8485702747846052,-0.9613974918795568,-0.27516333805159693,0.7984871126234903,-0.6020119026848236,-0.8949893582285835,-0.4460874899137928,0.850319789818452,-0.5262663347043051,0.8735749351670712,0.4866896677019633,0.5066114548142574,0.8621744799348805,0.2625123997691533,0.964928619104771,0.13242239405634718,0.9911933764671682,0.06635745449017677,0.9977959151217167,30,0
1701102900,11,28,1,35,0,1,0,0,0,0,0,-0.428182669496151,-0.9036922050915067,-0.9756260054681576,0.2194399632114593,0.6247239537541924,-0.7808456836057491,-0.9436221923009624,-0.3310244072528874,0.815789313258297,-0.5783491993368335,0.888354996422273,0.4591572718923041,0.520020541953727,0.8541537542773854,0.27004281671858504,0.9628483147093797,0.1362932230351537,0.990668540610173,0.06830614683111276,0.9976644076567464,30,0
1701102960,11,28,1,36,0,1,0,0,0,0,0,-0.9917788534431158,-0.12796368962740468,-0.7509872467716762,0.6603167082440802,0.4121184852417566,-0.9111302618846769,-0.977530117665097,-0.2107957994307797,0.7780731968879212,-0.6281736227227391,0.9022675940990952,0.4311765167986662,0.5333026735360201,0.8459244992310679,0.2775567516463363,0.9607092430155619,0.1401619723470637,0.9901285883701071,0.07025457860486005,0.9975290944052978,30,0
1701103020,11,28,1,37,0,1,0,0,0,0,0,-0.6435381333569995,0.7654140519453434,-0.34248061846961253,0.939524893748256,0.17388948538043356,-0.9847651734673236,-0.9961840124864793,-0.08727779366103493,0.737318721334619,-0.6755450415549525,0.9152991427820066,0.40277472515355744,0.5464546069192036,0.8374887238505236,0.28505374594054744,0.9585115345812286,0.14402858295972257,0.9895735279859775,0.07220274237874362,0.9973899758835502,30,0
1701103080,11,28,1,38,0,1,0,0,0,0,0,0.2963685787093853,0.9550736440472949,0.14987720966295234,0.9887046181866692,-0.0751511204618093,-0.9971721561963784,-0.999292788975378,0.03760215288797655,0.6936850319532718,-0.7202784714566918,0.9274369173848677,0.37397963082453317,0.5594731312473669,0.8288484876093257,0.29253334202332754,0.9562553235431753,0.14789299587340962,0.9890033679273229,0.07415063072111083,0.9972470526221983,30,0
1701103140,11,28,1,39,0,1,0,0,0,0,0,0.9637953862840878,0.26664293235993725,0.605539869719601,0.7958149698139441,-0.31951919362227366,-0.9475798039779932,-0.9868079357144411,0.16189533041753676,0.6473425173671444,-0.7621992293414946,0.9386690655767598,0.34481935173254513,0.5723550682345072,0.820005899897234,0.299995083378683,0.9539407476088947,0.1517551521219383,0.9884181168940841,0.0760982362013597,0.9971003251664509,30,0
1701103200,11,28,1,40,0,1,0,0,0,0,0,0.7451131604793488,-0.6669380616522619,0.9129452507276277,0.408082061813392,-0.5440211108893698,-0.8390715290764524,-0.9589242746631385,0.28366218546322625,0.5984721441039564,-0.8011436155469337,0.9489846193555862,0.3153223623952687,0.5850972729404622,0.8109631195052179,0.30743851458038085,0.9515679480481722,0.15561499277355603,0.9878177838164719,0.07804555138996731,0.9969497940760287,30,0
1701103260,11,28,1,41,0,1,0,0,0,0,0,-0.158622668804709,-0.9873392775238264,0.9968297942787993,-0.07956356727854007,-0.7346984304047954,-0.6783938504738453,-0.9160769210262436,0.40100258697803604,0.5472647499254653,-0.8369595530782943,0.9583735057581397,0.28551746612221973,0.5976966345387016,0.8017223540984184,0.3148631813197452,0.949137069684463,0.15947245893184342,0.9872023778548304,0.07999256885851808,0.996795459925162,30,0
1701103320,11,28,1,42,0,1,0,0,0,0,0,-0.9165215479156338,-0.39998531498835127,0.836655638536056,-0.5477292602242684,-0.8796957599716702,-0.47553692799599256,-0.858934493426592,0.5120854772418407,0.4939202986100892,-0.8695071814659844,0.9668265566961802,0.2554337668888117,0.6101500770757914,0.7922858596771786,0.3222686304333866,0.9466482608860534,0.16332749173661285,0.9865719083994976,0.08193928117973213,0.9966373233025887,30,4
1701103380,11,28,1,43,0,1,0,0,0,0,0,-0.8317747426285983,0.5551133015206257,0.47163900309419615,-0.8817917275413242,-0.9699978679206785,-0.24311342256103,-0.7883886803350966,0.6151774449047079,0.4386470990986331,-0.898659402917676,0.9743355179089173,0.22510064091681745,0.6224545602223437,0.7826559400262728,0.32965440993086015,0.9441016735570044,0.16718003236480675,0.9859263850706614,0.08388568092749371,0.9964753848115521,30,10
1701103440,11,28,1,44,0,1,0,0,0,0,0,0.017701925105413577,0.9998433086476912,-0.008851309290403876,-0.9999608263946371,-0.9999902065507035,0.004425697988050785,-0.7055403255703919,0.70866977429126,0.3816609920523317,-0.9243023786324636,0.9808930570231557,0.19454770798898718,0.6346070800152693,0.7728349461524715,0.33702006902225307,0.9414974631278811,0.17103002203139503,0.9852658177182139,0.08583176067687935,0.996309645069798,30,10
1701103500,11,28,1,45,0,1,0,0,0,0,0,0.8509035245341184,0.5253219888177297,-0.4871745124605095,-0.8733046400935156,-0.9678079975112615,0.2516896500717544,-0.6116822499992318,0.7911035488707386,0.32318450699968687,-0.9463359733389455,0.9864927707132337,0.16380480252583335,0.6466046695911524,0.7628252757105762,0.3443651581456984,0.9388357885462655,0.17487740199027219,0.9845902164215998,0.0877775130041863,0.9961401047095734,30,10
1701103560,11,28,1,46,0,1,0,0,0,0,0,0.9017883476488092,-0.4321779448847783,-0.8462204041751706,-0.5328330203333975,-0.8754521746884285,0.4833047587530059,-0.5082790774992584,0.8611924171615208,0.26344599336342084,-0.9646741463213163,0.9911291909537616,0.13290194445282522,0.6584443999105676,0.7526293724180665,0.3516892289948141,0.9361168122670553,0.17872211353515366,0.983899591489664,0.08972293048696088,0.9959667643776232,30,10
1701103620,11,28,1,47,0,1,0,0,0,0,0,0.123573122745224,-0.9923354691509287,-0.9980820279793963,-0.061905293994420546,-0.72866497582717,0.6848703183835534,-0.39694437999324705,0.9178426658157577,0.20267872876086712,-0.9792452874065205,0.9947977903590559,0.10186930988644112,0.6701233804731629,0.7422497254585013,0.35899183454606504,0.9333407002425484,0.18256409800047155,0.9831939534604931,0.09166800570402665,0.995789624735188,30,10
1701103680,11,28,1,48,0,1,0,0,0,0,0,-0.7682546613236668,-0.6401443394691997,-0.9055783620066239,0.424179007336997,-0.5365729180004349,0.8438539587324921,-0.27941549819892586,0.960170286650366,0.1411200080598672,-0.9899924966004454,0.9974949866040544,0.0707372016677029,0.6816387600233341,0.7316888688738209,0.36627252908604757,0.9305076219123143,0.18640329676226988,0.9824733131012553,0.09361273123551289,0.9956086864580017,30,10
1701103740,11,28,1,49,0,1,0,0,0,0,0,-0.9537526527594719,0.3005925437436371,-0.5913575298651244,0.8064094939122546,-0.3111193549811273,0.9503708470676735,-0.157526431008143,0.987514771299061,0.07901021674738969,-0.9968738062811815,0.999218145922396,0.03953601977196579,0.692987727246318,0.7209493809456964,0.37353086823869297,0.9276177501928519,0.19023965123909906,0.9817376814080357,0.09555709966288278,0.9954239502362889,30,10
1701103860,11,28,1,51,0,1,0,0,0,0,0,0.6702291758433747,0.7421541968137826,0.3590583540221683,0.933315112063922,0.182599134631134,0.9831874470475918,0.09168574849017776,0.9957879912530557,-0.045891223272779696,-0.9989464428219001,0.9997365760093756,-0.022951657653640416,0.7151753832640076,0.6989450415971057,0.38797870972702503,0.9216683355733519,0.19790359322994627,0.9802214891475681,0.09944473553796578,0.9950430867926193,30,10
1701103920,11,28,1,52,0,1,0,0,0,0,0,0.9866275920404853,-0.16299078079570548,0.7625584504796027,0.6469193223286404,0.4201670368266409,0.9074467814501962,0.21511998808781552,0.9765876257280235,-0.10819513453010837,-0.9941296760805463,0.9985313405398316,-0.05417713502693632,0.7260086552607126,0.6876855622205048,0.39516733024093426,0.9186091557949183,0.2017310638016388,0.9794409517155483,0.10138798815552964,0.9948469610235406,30,10
1701103980,11,28,1,53,0,1,0,0,0,0,0,0.39592515018183416,-0.9182827862121189,0.979357643103917,0.20213512038718198,0.6316109877182386,0.775285470129288,0.33519735222008545,0.9421479369316923,-0.1700765461024943,-0.9854308542286699,0.9963510561615996,-0.08534970934727917,0.7366646826566614,0.6762581942766833,0.4023318317777731,0.9154939088483012,0.2055554562054955,0.9786454692196509,0.10333085400873529,0.9946470402156865,30,10
1701104040,11,28,1,54,0,1,0,0,0,0,0,-0.5587890488516163,-0.8293098328631502,0.956375928404503,-0.2921388087338362,0.8037844265516209,0.594920663309892,0.4500440737806176,0.8930063446890767,-0.23129381240202182,-0.9728839459794464,0.9931978518853749,-0.11643894112485227,0.7471408639355942,0.6646657275936332,0.40947177705329507,0.9123227848721178,0.20937671208599365,0.9778350537979598,0.10527332568613999,0.9944433251316939,30,10
1701104100,11,28,1,55,0,1,0,0,0,0,0,-0.9997551733586199,0.022126756261955736,0.6992400316550977,-0.7148869687796651,0.9259824428086272,0.3775665710972933,0.5578680080909402,0.8299296871112918,-0.2916078813138529,-0.9565379467410825,0.9890748067616226,-0.14741447225241752,0.7574346414881015,0.6529109923058358,0.41658673028204113,0.909095977415431,0.2131947731354699,0.9770097178164174,0.10721539577780473,0.9942358165486741,30,10
1701104160,11,28,1,56,0,1,0,0,0,0,0,-0.5215510020869119,0.8532201077225842,0.27090578830786904,-0.9626058663135666,0.9906073556948704,0.1367372182078336,0.6569865987187891,0.7539022543433046,-0.35078322768961984,-0.9364566872907963,0.9839859468739369,-0.17824605564949209,0.7675435022360271,0.6409968581633251,0.42367625720393803,0.9058136834259364,0.21700958109501015,0.9761694738686353,0.10915705687532236,0.9940245152582091,30,10
1701104220,11,28,1,57,0,1,0,0,0,0,0,0.43616475524782494,0.8998668269691937,-0.22375564018679642,-0.9746452757206577,0.9936411011327626,-0.11259379263383548,0.7458531332084875,0.6661104290454266,-0.4085887730680895,-0.9127185845169985,0.9779362414076386,-0.2089035847981091,0.7774649782460008,0.6289262338310793,0.4307399251108032,0.9024761032379415,0.2208210777553385,0.9753143347757023,0.11109830157184598,0.9938094220663493,30,10
1701104280,11,28,1,58,0,1,0,0,0,0,0,0.9928726480845371,0.11918013544881928,-0.6636338842129675,-0.7480575296890004,0.934895055524683,-0.354924266788705,0.8230808790115055,0.5679241732886948,-0.46479878803160896,-0.8854163352030204,0.9709315977974505,-0.2393571231413216,0.7871966473319489,0.616702066178912,0.4377773028727551,0.8990834405601384,0.2246292049577053,0.9744443135859889,0.11303912246211711,0.9935905377936096,30,10
1701104340,11,28,1,59,0,1,0,0,0,0,0,0.6367380071391379,-0.7710802229758452,-0.9410314083429535,-0.3383192109710552,0.8180217634546941,-0.5751872690824027,0.8874647229840752,0.46087565075494996,-0.5191937736746512,-0.8546565540481598,0.9629788559589872,-0.26957693331574223,0.7967361336464357,0.6043273395620364,0.4447879609645272,0.8956359024631707,0.22843390459477475,0.9735594235749482,0.11497951214249395,0.9933678632749673,30,10
1701104460,11,28,1,61,0,1,0,0,0,0,0,-0.9661177700083929,-0.25810163593826746,-0.7931272394572851,0.6090559761063561,0.4421221685765394,-0.8969548417022889,0.9738980546500462,0.2269858567154693,-0.621696929091873,-0.7832578939006837,0.9442610586857545,-0.3291975896777772,0.8152292897331944,0.579138329901511,0.4587274082167366,0.8885770450280356,0.23603278900606633,0.9717450913248895,0.11885896826725052,0.992911146912172,30,10
1701104520,11,28,1,62,0,1,0,0,0,0,0,-0.7391806966492228,0.6735071623235863,-0.404037645323065,0.9147423578045313,0.2064674819377966,-0.9784534628188842,0.9945987791111761,0.10379435721925297,-0.669404826237736,-0.7428978251479987,0.9335142808623762,-0.3585402173062328,0.8241784446666367,0.5663301963933087,0.46565534658516017,0.8849661565261433,0.23982685783066157,0.9708156767703494,0.12079801991268428,0.9926771068102531,30,10
1701104580,11,28,1,63,0,1,0,0,0,0,0,0.16735570030280691,0.9858965815825497,0.08397445569174683,0.9964679075571249,-0.04202435271884079,-0.999116586679734,0.9997791222764492,-0.021016818506448383,-0.7144987118625367,-0.6996367562862716,0.9218559421857278,-0.38753273649701414,0.832926388253192,0.5533838014899721,0.47255486375130445,0.8813012542513405,0.2436172671924749,0.9698714487630153,0.12273661075038828,0.9924392799468931,30,10
1701104640,11,28,1,64,0,1,0,0,0,0,0,0.9200260381967906,0.39185723042955,0.5514266812416906,0.8342233605065102,-0.2879033166650653,-0.9576594803233847,0.9893582466233818,-0.14550003380861354,-0.7568024953079283,-0.6536436208636119,0.9092974268256817,-0.4161468365471424,0.8414709848078965,0.5403023058681398,0.479425538604203,0.8775825618903728,0.24740395925452294,0.9689124217106447,0.12467473338522769,0.992197667229329,30,10
1701104760,11,28,1,66,0,1,0,0,0,0,0,-0.026551154023966794,-0.99964745596635,0.9999118601072672,-0.013276747223059479,-0.711785342369123,-0.7023970575027135,0.9226042102393402,-0.3857479374522218,-0.8323905145579873,-0.5541895264924167,0.8815297857963782,-0.4721284112969602,0.8579418428124834,0.513746819310368,0.49307868575392305,0.8699847180584174,0.2549659604158785,0.9669500292306779,0.12854954447473196,0.9917030879327435,30,10
1701104820,11,28,1,67,0,1,0,0,0,0,0,-0.8555199789753223,-0.5177697997895051,0.8711400001691764,-0.4910347239302405,-0.8634334728079056,-0.504462722145928,0.8673127239196736,-0.4977636376102979,-0.8653795807650819,-0.5011169336540635,0.8663477747573614,-0.4994412209389292,0.8658640831386093,0.5002793115156127,0.49986032473301345,0.8661060303206567,0.2587411541283521,0.9659466937467762,0.13048621814817024,0.9914501232403918,30,10
1701104880,11,28,1,68,0,1,0,0,0,0,0,-0.8979276806892913,0.4401430224960407,0.5290826861200238,-0.8485702747846052,-0.9613974918795568,-0.27516333805159693,0.7984871126234903,-0.6020119026848236,-0.8949893582285835,-0.4460874899137928,0.850319789818452,-0.5262663347043051,0.8735749351670712,0.4866896677019633,0.5066114548142574,0.8621744799348805,0.2625123997691533,0.964928619104771,0.13242239405634718,0.9911933764671682,30,10
