id,sbi
20231022_500101001_12:40,2.3761167500000004
20231022_500101001_13:00,1.7544417499999998
20231022_500101001_13:20,1.35771065
20231022_500101001_13:40,1.2500781
20231022_500101001_14:00,1.1205877499999999
20231022_500101001_14:20,0.80496435
20231022_500101001_14:40,0.8273244
20231022_500101001_15:00,0.6597815000000001
20231022_500101001_15:20,0.44756985
20231022_500101001_15:40,0.66442915
20231022_500101001_16:00,0.4916547000000001
20231022_500101001_16:20,0.4705994500000001
20231022_500101001_16:40,0.7041233499999999
20231022_500101001_17:00,1.0873583999999998
20231022_500101001_17:20,1.8128772000000002
20231022_500101001_17:40,2.4604115
20231022_500101001_18:00,1.8218595
20231022_500101001_18:20,1.68557685
20231022_500101001_18:40,1.5101645000000004
20231022_500101001_19:00,1.22954605
20231022_500101001_19:20,1.1731512
20231022_500101001_19:40,0.7627930500000001
20231022_500101001_20:00,0.6532958499999999
20231022_500101001_20:20,1.0014285499999998
20231022_500101001_20:40,0.71257625
20231022_500101001_21:00,0.9106281999999999
20231022_500101001_21:20,0.9951435499999999
20231022_500101001_21:40,0.8379030999999999
20231022_500101001_22:00,0.7802086500000001
20231022_500101001_22:20,0.635076
20231022_500101001_22:40,0.76670905
20231022_500101001_23:00,1.1842242000000003
20231022_500101001_23:20,1.66219915
20231022_500101001_23:40,2.49936835
20231023_500101001_00:00,3.8590394000000003
20231023_500101001_00:20,4.0024995
20231023_500101001_00:40,1.2886036500000002
20231023_500101001_01:00,0.5488661999999999
20231023_500101001_01:20,0.27651130000000007
20231023_500101001_01:40,0.936848
20231023_500101001_02:00,1.8991435500000005
20231023_500101001_02:20,1.4014794499999998
20231023_500101001_02:40,1.84977105
20231023_500101001_03:00,2.04105345
20231023_500101001_03:20,4.495857300000001
20231023_500101001_03:40,6.9657459
20231023_500101001_04:00,8.9476919
20231023_500101001_04:20,11.123753699999998
20231023_500101001_04:40,12.014681399999999
20231023_500101001_05:00,13.813759949999996
20231023_500101001_05:20,13.6358658
20231023_500101001_05:40,14.9651523
20231023_500101001_06:00,15.4891671
20231023_500101001_06:20,16.522466200000004
20231023_500101001_06:40,14.0830947
20231023_500101001_07:00,8.97772485
20231023_500101001_07:20,2.4633132
20231023_500101001_07:40,0.5971958500000001
20231023_500101001_08:00,0.36416315000000005
20231023_500101001_08:20,0.48512259999999996
20231023_500101001_08:40,0.2628576
20231023_500101001_09:00,0.08556675
20231023_500101001_09:20,0.15005355000000004
20231023_500101001_09:40,0.08758815
20231023_500101001_10:00,0.2704873
20231023_500101001_10:20,0.4144972
20231023_500101001_10:40,0.46914835000000005
20231023_500101001_11:00,0.5297863000000002
20231023_500101001_11:20,0.63674795
20231023_500101001_11:40,0.9696538499999999
20231023_500101001_12:00,1.2289366999999998
20231023_500101001_12:20,1.4774440000000002
20231023_500101001_12:40,1.3595749000000001
20231023_500101001_13:00,0.8131491000000002
20231023_500101001_13:20,0.7880166499999998
20231023_500101001_13:40,1.07403275
20231023_500101001_14:00,0.9038921999999999
20231023_500101001_14:20,0.94422455
20231023_500101001_14:40,0.7877622999999998
20231023_500101001_15:00,0.8122273
20231023_500101001_15:20,1.2692883000000001
20231023_500101001_15:40,1.7662398
20231023_500101001_16:00,1.5309047000000002
20231023_500101001_16:20,1.3871319
20231023_500101001_16:40,3.546796249999999
20231023_500101001_17:00,7.381669049999999
20231023_500101001_17:20,14.424465250000003
20231023_500101001_17:40,15.4799385
20231023_500101001_18:00,12.19187335
20231023_500101001_18:20,4.301662249999998
20231023_500101001_18:40,1.5744022000000002
20231023_500101001_19:00,0.6290625500000001
20231023_500101001_19:20,0.7569443500000002
20231023_500101001_19:40,0.5066898
20231023_500101001_20:00,0.46585849999999995
20231023_500101001_20:20,0.5700206
20231023_500101001_20:40,0.63721255
20231023_500101001_21:00,1.0874456
20231023_500101001_21:20,1.1183923999999998
20231023_500101001_21:40,1.1041692500000002
20231023_500101001_22:00,0.7395547
20231023_500101001_22:20,0.2493344
20231023_500101001_22:40,0.56633545
20231023_500101001_23:00,1.36672725
20231023_500101001_23:20,3.0841266500000004
20231023_500101001_23:40,7.3437719
20231024_500101001_00:00,12.886961750000001
20231024_500101001_00:20,16.140462550000002
20231024_500101001_00:40,13.753356199999999
20231024_500101001_01:00,14.554171450000004
20231024_500101001_01:20,13.551157499999999
20231024_500101001_01:40,13.919052650000001
20231024_500101001_02:00,15.604971849999998
20231024_500101001_02:20,16.10323565
20231024_500101001_02:40,16.754618499999996
20231024_500101001_03:00,16.8987352
20231024_500101001_03:20,18.004514899999997
20231024_500101001_03:40,19.3600917
20231024_500101001_04:00,19.568624000000003
20231024_500101001_04:20,21.183754300000004
20231024_500101001_04:40,21.21879
20231024_500101001_05:00,22.0339476
20231024_500101001_05:20,22.812104799999997
20231024_500101001_05:40,23.067860950000004
20231024_500101001_06:00,23.527065599999997
20231024_500101001_06:20,23.29489935
20231024_500101001_06:40,21.012102750000004
20231024_500101001_07:00,15.470724550000003
20231024_500101001_07:20,7.3970147
20231024_500101001_07:40,2.88824945
20231024_500101001_08:00,1.9374364
20231024_500101001_08:20,1.5034175
20231024_500101001_08:40,1.4268473500000003
20231024_500101001_09:00,1.0903681
20231024_500101001_09:20,1.0697527499999997
20231024_500101001_09:40,0.8462457999999999
20231024_500101001_10:00,0.7676566
20231024_500101001_10:20,1.1105333000000002
20231024_500101001_10:40,0.9679027999999998
20231024_500101001_11:00,0.8286198
20231024_500101001_11:20,0.88459125
20231024_500101001_11:40,0.8250535499999998
20231024_500101001_12:00,0.84904315
20231024_500101001_12:20,1.2014371000000001
20231024_500101001_12:40,1.1796471499999999
20231024_500101001_13:00,0.60670665
20231024_500101001_13:20,0.5352723500000001
20231024_500101001_13:40,0.6092599000000001
20231024_500101001_14:00,0.9037269499999999
20231024_500101001_14:20,0.9967547999999999
20231024_500101001_14:40,0.88138405
20231024_500101001_15:00,0.78380715
20231024_500101001_15:20,0.9507663500000001
20231024_500101001_15:40,2.0525240000000005
20231024_500101001_16:00,3.02735655
20231024_500101001_16:20,2.62423435
20231024_500101001_16:40,3.2529809
20231024_500101001_17:00,7.39944205
20231024_500101001_17:20,14.098585849999997
20231024_500101001_17:40,17.113308299999996
20231024_500101001_18:00,12.65412115
20231024_500101001_18:20,4.24864195
20231024_500101001_18:40,2.2071068
20231024_500101001_19:00,1.78067845
20231024_500101001_19:20,1.9349951000000005
20231024_500101001_19:40,1.3223075000000002
20231024_500101001_20:00,1.4784207999999999
20231024_500101001_20:20,2.0553672
20231024_500101001_20:40,2.20352755
20231024_500101001_21:00,2.2687341500000007
20231024_500101001_21:20,2.1507999
20231024_500101001_21:40,2.11873575
20231024_500101001_22:00,2.0657723
20231024_500101001_22:20,1.78149685
20231024_500101001_22:40,1.9073092500000002
20231024_500101001_23:00,1.7991444
20231024_500101001_23:20,2.7173802500000006
20231024_500101001_23:40,6.286024049999999
20231218_500101001_00:00,12.229374750000002
20231218_500101001_00:20,15.738479499999997
20231218_500101001_00:40,13.152806899999998
20231218_500101001_01:00,10.229716249999997
20231218_500101001_01:20,9.5254386
20231218_500101001_01:40,9.0526442
20231218_500101001_02:00,9.874241000000001
20231218_500101001_02:20,8.361056000000001
20231218_500101001_02:40,8.89314825
20231218_500101001_03:00,12.32365395
20231218_500101001_03:20,14.3940746
20231218_500101001_03:40,16.46046705
20231218_500101001_04:00,18.577222749999997
20231218_500101001_04:20,20.127156900000003
20231218_500101001_04:40,19.62436895
20231218_500101001_05:00,18.8641774
20231218_500101001_05:20,18.69239705
20231218_500101001_05:40,20.8324687
20231218_500101001_06:00,27.64981495
20231218_500101001_06:20,22.56771705
20231218_500101001_06:40,19.3092702
20231218_500101001_07:00,17.191130100000002
20231218_500101001_07:20,8.875564350000001
20231218_500101001_07:40,3.43215345
20231218_500101001_08:00,2.2363988
20231218_500101001_08:20,2.1611752
20231218_500101001_08:40,1.79760895
20231218_500101001_09:00,1.77425955
20231218_500101001_09:20,1.7436330000000002
20231218_500101001_09:40,1.68606735
20231218_500101001_10:00,1.8095734500000002
20231218_500101001_10:20,1.8555008999999998
20231218_500101001_10:40,1.9272705
20231218_500101001_11:00,2.26812915
20231218_500101001_11:20,2.19356615
20231218_500101001_11:40,2.4460947499999994
20231218_500101001_12:00,2.45544785
20231218_500101001_12:20,1.6439231999999997
20231218_500101001_12:40,1.32809125
20231218_500101001_13:00,0.9978064499999997
20231218_500101001_13:20,1.2185749500000003
20231218_500101001_13:40,1.1584913000000001
20231218_500101001_14:00,0.58707635
20231218_500101001_14:20,0.37398795
20231218_500101001_14:40,0.22536484999999998
20231218_500101001_15:00,0.30531885000000003
20231218_500101001_15:20,1.25063315
20231218_500101001_15:40,2.0969451
20231218_500101001_16:00,2.7320897000000004
20231218_500101001_16:20,5.129864849999999
20231218_500101001_16:40,6.6889882499999995
20231218_500101001_17:00,9.651811499999999
20231218_500101001_17:20,15.672629749999999
20231218_500101001_17:40,19.07792565
20231218_500101001_18:00,19.624728
20231218_500101001_18:20,12.7094975
20231218_500101001_18:40,7.9830448
20231218_500101001_19:00,5.8956472
20231218_500101001_19:20,5.7910585
20231218_500101001_19:40,6.55814455
20231218_500101001_20:00,7.36147585
20231218_500101001_20:20,8.176176700000001
20231218_500101001_20:40,7.82556165
20231218_500101001_21:00,6.527367600000001
20231218_500101001_21:20,5.2865588
20231218_500101001_21:40,4.64461285
20231218_500101001_22:00,4.8177942
20231218_500101001_22:20,4.78095235
20231218_500101001_22:40,4.6781685
20231218_500101001_23:00,5.039915000000001
20231218_500101001_23:20,6.81044905
20231218_500101001_23:40,11.421095300000001
20231219_500101001_00:00,19.00005885
20231219_500101001_00:20,23.854384200000002
20231219_500101001_00:40,20.87773485
20231219_500101001_01:00,19.43306725
20231219_500101001_01:20,18.835083400000002
20231219_500101001_01:40,18.868535650000002
20231219_500101001_02:00,20.60900675
20231219_500101001_02:20,19.49209855
20231219_500101001_02:40,19.986609799999997
20231219_500101001_03:00,22.1616549
20231219_500101001_03:20,24.958193600000005
20231219_500101001_03:40,27.53508795
20231219_500101001_04:00,27.990128449999997
20231219_500101001_04:20,28.0
20231219_500101001_04:40,28.0
20231219_500101001_05:00,28.0
20231219_500101001_05:20,28.0
20231219_500101001_05:40,25.7392495
20231219_500101001_06:00,19.229571
20231219_500101001_06:20,25.743316450000002
20231219_500101001_06:40,27.145275099999992
20231219_500101001_07:00,24.012042400000002
20231219_500101001_07:20,16.917037149999995
20231219_500101001_07:40,9.732481100000001
20231219_500101001_08:00,6.139628500000001
20231219_500101001_08:20,5.3615659
20231219_500101001_08:40,3.9892424999999987
20231219_500101001_09:00,2.74949255
20231219_500101001_09:20,2.08678685
20231219_500101001_09:40,1.8335392
20231219_500101001_10:00,2.08566065
20231219_500101001_10:20,2.1126876500000007
20231219_500101001_10:40,2.1598545000000002
20231219_500101001_11:00,2.5318268
20231219_500101001_11:20,2.3913761
20231219_500101001_11:40,2.42065935
20231219_500101001_12:00,2.3292140000000003
20231219_500101001_12:20,2.2763139000000003
20231219_500101001_12:40,2.7200805
20231219_500101001_13:00,2.54779805
20231219_500101001_13:20,2.96507185
20231219_500101001_13:40,2.7735104999999995
20231219_500101001_14:00,2.5703868500000007
20231219_500101001_14:20,3.2954585500000007
20231219_500101001_14:40,3.6291815
20231219_500101001_15:00,3.9653466
20231219_500101001_15:20,5.51034165
20231219_500101001_15:40,7.972353749999999
20231219_500101001_16:00,9.20456415
20231219_500101001_16:20,11.377716150000001
20231219_500101001_16:40,13.259068200000002
20231219_500101001_17:00,18.98324135
20231219_500101001_17:20,25.245018300000005
20231219_500101001_17:40,27.535411149999998
20231219_500101001_18:00,26.9942708
20231219_500101001_18:20,20.81503185
20231219_500101001_18:40,15.1015962
20231219_500101001_19:00,11.697843350000001
20231219_500101001_19:20,8.498408099999999
20231219_500101001_19:40,8.7633381
20231219_500101001_20:00,9.236205250000001
20231219_500101001_20:20,9.91997705
20231219_500101001_20:40,10.24273835
20231219_500101001_21:00,8.4918104
20231219_500101001_21:20,7.27680095
20231219_500101001_21:40,6.671198200000001
20231219_500101001_22:00,6.736697300000001
20231219_500101001_22:20,6.9673737000000004
20231219_500101001_22:40,6.683506250000001
20231219_500101001_23:00,7.999304649999997
20231219_500101001_23:20,10.66347895
20231219_500101001_23:40,15.381279049999998
20231220_500101001_00:00,22.822705500000005
20231220_500101001_00:20,26.203389450000003
20231220_500101001_00:40,23.62304755
20231220_500101001_01:00,23.059278350000007
20231220_500101001_01:20,21.670010299999994
20231220_500101001_01:40,21.5208618
20231220_500101001_02:00,22.941843100000003
20231220_500101001_02:20,22.112084449999994
20231220_500101001_02:40,22.584681049999997
20231220_500101001_03:00,24.562249100000002
20231220_500101001_03:20,27.196422000000002
20231220_500101001_03:40,28.0
20231220_500101001_04:00,28.0
20231220_500101001_04:20,28.0
20231220_500101001_04:40,28.0
20231220_500101001_05:00,28.0
20231220_500101001_05:20,28.0
20231220_500101001_05:40,28.0
20231220_500101001_06:00,27.988328250000002
20231220_500101001_06:20,28.0
20231220_500101001_06:40,28.0
20231220_500101001_07:00,27.94125575
20231220_500101001_07:20,22.4753446
20231220_500101001_07:40,14.193381149999999
20231220_500101001_08:00,9.08175425
20231220_500101001_08:20,7.3218662
20231220_500101001_08:40,6.6695814
20231220_500101001_09:00,4.883991549999999
20231220_500101001_09:20,3.4572075500000006
20231220_500101001_09:40,3.2671641
20231220_500101001_10:00,3.3964962500000007
20231220_500101001_10:20,3.49097685
20231220_500101001_10:40,3.08488455
20231220_500101001_11:00,2.7187514
20231220_500101001_11:20,2.7662907
20231220_500101001_11:40,2.74747025
20231220_500101001_12:00,3.4805729
20231220_500101001_12:20,3.775253049999999
20231220_500101001_12:40,4.3521943499999995
20231220_500101001_13:00,4.670870150000001
20231220_500101001_13:20,5.1341294
20231220_500101001_13:40,6.132933800000001
20231220_500101001_14:00,6.08406475
20231220_500101001_14:20,5.7765127
20231220_500101001_14:40,5.8923673999999995
20231220_500101001_15:00,5.7841885999999985
20231220_500101001_15:20,8.235983000000001
20231220_500101001_15:40,11.428982300000001
20231220_500101001_16:00,13.15810095
20231220_500101001_16:20,15.374196349999997
20231220_500101001_16:40,18.019956350000005
20231220_500101001_17:00,24.540928400000002
20231220_500101001_17:20,28.0
20231220_500101001_17:40,28.0
20231220_500101001_18:00,28.0
20231220_500101001_18:20,25.42394445
20231220_500101001_18:40,19.207280349999994
20231220_500101001_19:00,16.42285515
20231220_500101001_19:20,15.0225038
20231220_500101001_19:40,16.86424785
20231220_500101001_20:00,16.6294459
20231220_500101001_20:20,18.48756895
20231220_500101001_20:40,20.64838135
20231220_500101001_21:00,18.278318149999997
20231220_500101001_21:20,16.8152289
20231220_500101001_21:40,13.0597203
20231220_500101001_22:00,12.4810531
20231220_500101001_22:20,13.942785099999998
20231220_500101001_22:40,12.8205987
20231220_500101001_23:00,16.362731550000003
20231220_500101001_23:20,18.478068200000003
20231220_500101001_23:40,23.675454249999994
20231221_500101001_00:00,28.0
20231221_500101001_00:20,28.0
20231221_500101001_00:40,28.0
20231221_500101001_01:00,28.0
20231221_500101001_01:20,28.0
20231221_500101001_01:40,28.0
20231221_500101001_02:00,28.0
20231221_500101001_02:20,28.0
20231221_500101001_02:40,28.0
20231221_500101001_03:00,28.0
20231221_500101001_03:20,28.0
20231221_500101001_03:40,28.0
20231221_500101001_04:00,28.0
20231221_500101001_04:20,28.0
20231221_500101001_04:40,28.0
20231221_500101001_05:00,28.0
20231221_500101001_05:20,28.0
20231221_500101001_05:40,28.0
20231221_500101001_06:00,28.0
20231221_500101001_06:20,28.0
20231221_500101001_06:40,28.0
20231221_500101001_07:00,28.0
20231221_500101001_07:20,27.06039765
20231221_500101001_07:40,19.933177050000005
20231221_500101001_08:00,13.066796149999998
20231221_500101001_08:20,10.6412551
20231221_500101001_08:40,9.2900881
20231221_500101001_09:00,6.148193550000001
20231221_500101001_09:20,4.357944849999999
20231221_500101001_09:40,4.0328453999999985
20231221_500101001_10:00,4.994870949999999
20231221_500101001_10:20,5.8588458
20231221_500101001_10:40,5.34061545
20231221_500101001_11:00,5.3524692499999995
20231221_500101001_11:20,4.60506885
20231221_500101001_11:40,4.611219950000001
20231221_500101001_12:00,4.93557365
20231221_500101001_12:20,4.890864
20231221_500101001_12:40,5.55852155
20231221_500101001_13:00,5.9994347
20231221_500101001_13:20,7.2736339
20231221_500101001_13:40,8.517411
20231221_500101001_14:00,9.10243865
20231221_500101001_14:20,10.2818125
20231221_500101001_14:40,9.82763315
20231221_500101001_15:00,10.4346547
20231221_500101001_15:20,13.320383650000002
20231221_500101001_15:40,16.286362250000003
20231221_500101001_16:00,18.960537950000003
20231221_500101001_16:20,21.27144275
20231221_500101001_16:40,23.65276265
20231221_500101001_17:00,27.431338800000002
20231221_500101001_17:20,28.0
20231221_500101001_17:40,28.0
20231221_500101001_18:00,28.0
20231221_500101001_18:20,27.007539950000005
20231221_500101001_18:40,21.883317349999995
20231221_500101001_19:00,19.0755656
20231221_500101001_19:20,17.51916765
20231221_500101001_19:40,19.359228350000002
20231221_500101001_20:00,19.9327125
20231221_500101001_20:20,21.3587984
20231221_500101001_20:40,22.78193255
20231221_500101001_21:00,21.067250050000006
20231221_500101001_21:20,18.938924800000002
20231221_500101001_21:40,15.753074550000003
20231221_500101001_22:00,15.082111699999999
20231221_500101001_22:20,15.319265549999997
20231221_500101001_22:40,15.415642700000001
20231221_500101001_23:00,18.6111557
20231221_500101001_23:20,21.548088599999996
20231221_500101001_23:40,26.1952693
20231222_500101001_00:00,27.4664979
20231222_500101001_00:20,25.7574908
20231222_500101001_00:40,23.044254849999998
20231222_500101001_01:00,20.658032600000002
20231222_500101001_01:20,20.41474365
20231222_500101001_01:40,20.68301345
20231222_500101001_02:00,22.12267935
20231222_500101001_02:20,22.173377749999993
20231222_500101001_02:40,21.377772049999997
20231222_500101001_03:00,23.6202089
20231222_500101001_03:20,25.920288550000002
20231222_500101001_03:40,27.517175350000002
20231222_500101001_04:00,28.0
20231222_500101001_04:20,28.0
20231222_500101001_04:40,28.0
20231222_500101001_05:00,28.0
20231222_500101001_05:20,28.0
20231222_500101001_05:40,28.0
20231222_500101001_06:00,28.0
20231222_500101001_06:20,27.991492549999997
20231222_500101001_06:40,26.968530749999996
20231222_500101001_07:00,24.15638105
20231222_500101001_07:20,16.2468147
20231222_500101001_07:40,7.967379099999998
20231222_500101001_08:00,4.5628013
20231222_500101001_08:20,3.3213550999999994
20231222_500101001_08:40,2.3812393000000003
20231222_500101001_09:00,1.46135895
20231222_500101001_09:20,0.7911787
20231222_500101001_09:40,1.2166476999999998
20231222_500101001_10:00,1.1326904
20231222_500101001_10:20,0.9231640999999999
20231222_500101001_10:40,0.9099837000000001
20231222_500101001_11:00,1.1967236499999998
20231222_500101001_11:20,1.3665922
20231222_500101001_11:40,1.3339292
20231222_500101001_12:00,1.1752949999999998
20231222_500101001_12:20,1.06700255
20231222_500101001_12:40,1.2926617
20231222_500101001_13:00,1.2128600999999999
20231222_500101001_13:20,1.1228079499999999
20231222_500101001_13:40,0.85529635
20231222_500101001_14:00,0.23338890000000007
20231222_500101001_14:20,0.61295515
20231222_500101001_14:40,1.1075708499999999
20231222_500101001_15:00,1.15892655
20231222_500101001_15:20,3.12194375
20231222_500101001_15:40,5.81619265
20231222_500101001_16:00,7.878348499999999
20231222_500101001_16:20,10.340827500000001
20231222_500101001_16:40,11.231579650000002
20231222_500101001_17:00,16.610513700000002
20231222_500101001_17:20,23.68293105
20231222_500101001_17:40,26.332545399999997
20231222_500101001_18:00,25.7141616
20231222_500101001_18:20,17.389502550000003
20231222_500101001_18:40,10.1448442
20231222_500101001_19:00,7.674958649999999
20231222_500101001_19:20,6.0208156499999985
20231222_500101001_19:40,7.0471379
20231222_500101001_20:00,6.9572104999999995
20231222_500101001_20:20,7.5147445500000005
20231222_500101001_20:40,7.610435700000001
20231222_500101001_21:00,5.1817959
20231222_500101001_21:20,4.541494550000001
20231222_500101001_21:40,3.3222531499999994
20231222_500101001_22:00,3.3550051999999995
20231222_500101001_22:20,3.6994679500000003
20231222_500101001_22:40,3.3587915500000003
20231222_500101001_23:00,4.7903176499999995
20231222_500101001_23:20,6.5231825
20231222_500101001_23:40,11.0233568
20231223_500101001_00:00,17.447849
20231223_500101001_00:20,19.0271827
20231223_500101001_00:40,16.931546349999998
20231223_500101001_01:00,15.756456599999998
20231223_500101001_01:20,14.349272899999999
20231223_500101001_01:40,14.559875250000001
20231223_500101001_02:00,15.805045700000003
20231223_500101001_02:20,15.538664550000002
20231223_500101001_02:40,16.26077815
20231223_500101001_03:00,16.703938299999997
20231223_500101001_03:20,18.58526325
20231223_500101001_03:40,20.386481249999996
20231223_500101001_04:00,20.812785900000005
20231223_500101001_04:20,21.9837767
20231223_500101001_04:40,22.7101703
20231223_500101001_05:00,23.43579795
20231223_500101001_05:20,23.33765975
20231223_500101001_05:40,24.617547899999998
20231223_500101001_06:00,27.90817415
20231223_500101001_06:20,25.664918
20231223_500101001_06:40,23.1221885
20231223_500101001_07:00,21.836663449999996
20231223_500101001_07:20,16.43770775
20231223_500101001_07:40,10.274189550000001
20231223_500101001_08:00,7.932717649999999
20231223_500101001_08:20,6.339277749999999
20231223_500101001_08:40,5.14291055
20231223_500101001_09:00,3.4418333000000003
20231223_500101001_09:20,2.4316420499999998
20231223_500101001_09:40,2.23050825
20231223_500101001_10:00,1.9674686499999996
20231223_500101001_10:20,1.9741798000000004
20231223_500101001_10:40,1.8758326499999995
20231223_500101001_11:00,2.07655825
20231223_500101001_11:20,2.62567495
20231223_500101001_11:40,3.2006504
20231223_500101001_12:00,3.639788099999999
20231223_500101001_12:20,3.6366208
20231223_500101001_12:40,3.6953335000000003
20231223_500101001_13:00,3.56129805
20231223_500101001_13:20,3.390459
20231223_500101001_13:40,3.2888718500000005
20231223_500101001_14:00,2.5350866499999993
20231223_500101001_14:20,2.0066745999999993
20231223_500101001_14:40,1.95377395
20231223_500101001_15:00,1.63459675
20231223_500101001_15:20,1.8975098
20231223_500101001_15:40,2.1066382500000005
20231223_500101001_16:00,2.79905515
20231223_500101001_16:20,4.084797449999999
20231223_500101001_16:40,5.793464
20231223_500101001_17:00,8.08286455
20231223_500101001_17:20,11.6155748
20231223_500101001_17:40,14.6907307
20231223_500101001_18:00,14.33552945
20231223_500101001_18:20,10.9190708
20231223_500101001_18:40,8.89887465
20231223_500101001_19:00,8.0693304
20231223_500101001_19:20,7.730559599999999
20231223_500101001_19:40,7.902317550000001
20231223_500101001_20:00,7.597884500000001
20231223_500101001_20:20,7.30884685
20231223_500101001_20:40,6.6936024000000005
20231223_500101001_21:00,5.861590700000002
20231223_500101001_21:20,5.4523831000000005
20231223_500101001_21:40,4.93163665
20231223_500101001_22:00,4.69099425
20231223_500101001_22:20,4.22570645
20231223_500101001_22:40,4.137776799999999
20231223_500101001_23:00,5.2057296
20231223_500101001_23:20,6.87467625
20231223_500101001_23:40,9.512597150000001
20231224_500101001_00:00,15.457103700000001
20231224_500101001_00:20,20.383818849999997
20231224_500101001_00:40,16.1284089
20231224_500101001_01:00,14.709022000000001
20231224_500101001_01:20,12.8211208
20231224_500101001_01:40,13.2095955
20231224_500101001_02:00,14.868280200000001
20231224_500101001_02:20,13.075623699999998
20231224_500101001_02:40,13.704817800000004
20231224_500101001_03:00,14.5327679
20231224_500101001_03:20,17.396569399999997
20231224_500101001_03:40,20.133565150000003
20231224_500101001_04:00,19.725240250000002
20231224_500101001_04:20,19.75964785
20231224_500101001_04:40,18.989929499999995
