id, sbi
20231021_500119091_22:20, 4.115451
20231021_500119091_22:40, 4.477790
20231021_500119091_23:00, 4.981881
20231021_500119091_23:20, 6.486025
20231021_500119091_23:40, 6.153059
20231022_500119091_00:00, 2.955684
20231022_500119091_00:20, 2.401859
20231022_500119091_00:40, 4.056736
20231022_500119091_01:00, 5.356255
20231022_500119091_01:20, 6.317035
20231022_500119091_01:40, 7.224703
20231022_500119091_02:00, 7.804173
20231022_500119091_02:20, 7.904690
20231022_500119091_02:40, 7.998205
20231022_500119091_03:00, 7.742791
20231022_500119091_03:20, 7.812150
20231022_500119091_03:40, 7.066476
20231022_500119091_04:00, 7.102373
20231022_500119091_04:20, 7.069170
20231022_500119091_04:40, 6.285573
20231022_500119091_05:00, 6.754155
20231022_500119091_05:20, 6.163242
20231022_500119091_05:40, 5.684068
20231022_500119091_06:00, 5.452540
20231022_500119091_06:20, 5.179429
20231022_500119091_06:40, 4.258290
20231022_500119091_07:00, 3.463480
20231022_500119091_07:20, 3.493021
20231022_500119091_07:40, 3.375357
20231022_500119091_08:00, 4.029926
20231022_500119091_08:20, 3.541983
20231022_500119091_08:40, 2.710793
20231022_500119091_09:00, 2.608858
20231022_500119091_09:20, 2.881583
20231022_500119091_09:40, 3.463701
20231022_500119091_10:00, 3.232005
20231022_500119091_10:20, 3.346808
20231022_500119091_10:40, 3.426994
20231022_500119091_11:00, 4.518927
20231022_500119091_11:20, 5.715530
20231022_500119091_11:40, 6.298117
20231022_500119091_12:00, 6.530462
20231022_500119091_12:20, 6.029121
20231022_500119091_12:40, 6.405070
20231022_500119091_13:00, 6.448615
20231022_500119091_13:20, 5.977592
20231022_500119091_13:40, 5.587853
20231022_500119091_14:00, 4.767688
20231022_500119091_14:20, 3.931542
20231022_500119091_14:40, 2.934241
20231022_500119091_15:00, 2.442389
20231022_500119091_15:20, 2.107028
20231022_500119091_15:40, 1.493105
20231022_500119091_16:00, 1.050446
20231022_500119091_16:20, 0.767728
20231022_500119091_16:40, 0.707686
20231022_500119091_17:00, 0.850647
20231022_500119091_17:20, 0.581709
20231022_500119091_17:40, 0.092947
20231022_500119091_18:00, -0.050366
20231022_500119091_18:20, 0.224559
20231022_500119091_18:40, 0.401912
20231022_500119091_19:00, 0.490633
20231022_500119091_19:20, 1.079367
20231022_500119091_19:40, 1.373263
20231022_500119091_20:00, 2.231230
20231022_500119091_20:20, 2.546882
20231022_500119091_20:40, 2.919742
20231022_500119091_21:00, 3.390120
20231022_500119091_21:20, 3.434814
20231022_500119091_21:40, 3.348348
20231022_500119091_22:00, 3.118086
20231022_500119091_22:20, 2.497779
20231022_500119091_22:40, 3.615000
20231022_500119091_23:00, 4.548986
20231022_500119091_23:20, 4.552996
20231022_500119091_23:40, 4.005093
20231023_500119091_00:00, 4.851690
20231023_500119091_00:20, 6.989162
20231023_500119091_00:40, 7.166238
20231023_500119091_01:00, 7.031041
20231023_500119091_01:20, 5.964736
20231023_500119091_01:40, 5.557777
20231023_500119091_02:00, 5.470969
20231023_500119091_02:20, 5.689082
20231023_500119091_02:40, 6.414750
20231023_500119091_03:00, 6.463889
20231023_500119091_03:20, 6.830556
20231023_500119091_03:40, 7.407963
20231023_500119091_04:00, 7.723606
20231023_500119091_04:20, 7.660742
20231023_500119091_04:40, 7.265246
20231023_500119091_05:00, 6.981710
20231023_500119091_05:20, 6.556644
20231023_500119091_05:40, 6.131059
20231023_500119091_06:00, 6.332006
20231023_500119091_06:20, 6.607342
20231023_500119091_06:40, 6.661499
20231023_500119091_07:00, 6.201347
20231023_500119091_07:20, 6.094933
20231023_500119091_07:40, 6.128211
20231023_500119091_08:00, 5.455828
20231023_500119091_08:20, 4.677923
20231023_500119091_08:40, 3.553661
20231023_500119091_09:00, 3.501200
20231023_500119091_09:20, 3.539785
20231023_500119091_09:40, 3.625469
20231023_500119091_10:00, 3.156563
20231023_500119091_10:20, 3.400527
20231023_500119091_10:40, 3.993353
20231023_500119091_11:00, 3.565537
20231023_500119091_11:20, 2.207262
20231023_500119091_11:40, 1.861306
20231023_500119091_12:00, 1.564403
20231023_500119091_12:20, 2.094584
20231023_500119091_12:40, 2.316671
20231023_500119091_13:00, 2.682981
20231023_500119091_13:20, 2.849814
20231023_500119091_13:40, 2.477965
20231023_500119091_14:00, 2.539317
20231023_500119091_14:20, 2.436115
20231023_500119091_14:40, 2.274731
20231023_500119091_15:00, 1.655321
20231023_500119091_15:20, 1.084744
20231023_500119091_15:40, 0.982440
20231023_500119091_16:00, 1.187260
20231023_500119091_16:20, 1.015932
20231023_500119091_16:40, 1.257697
20231023_500119091_17:00, 1.761268
20231023_500119091_17:20, 2.372538
20231023_500119091_17:40, 2.229555
20231023_500119091_18:00, 1.043019
20231023_500119091_18:20, 0.012104
20231023_500119091_18:40, -0.258832
20231023_500119091_19:00, -0.270505
20231023_500119091_19:20, -0.063607
20231023_500119091_19:40, -0.436018
20231023_500119091_20:00, -0.039733
20231023_500119091_20:20, 0.435471
20231023_500119091_20:40, 1.088264
20231023_500119091_21:00, 1.329055
20231023_500119091_21:20, 0.303817
20231023_500119091_21:40, -0.700873
20231023_500119091_22:00, -1.072419
20231023_500119091_22:20, -0.716734
20231023_500119091_22:40, 0.198304
20231023_500119091_23:00, 0.297421
20231023_500119091_23:20, 0.189279
20231023_500119091_23:40, 0.280589
20231024_500119091_00:00, 2.851404
20231024_500119091_00:20, 3.238249
20231024_500119091_00:40, 3.450282
20231024_500119091_01:00, 3.487809
20231024_500119091_01:20, 2.977960
20231024_500119091_01:40, 3.289082
20231024_500119091_02:00, 2.877544
20231024_500119091_02:20, 3.083438
20231024_500119091_02:40, 3.028853
20231024_500119091_03:00, 2.415045
20231024_500119091_03:20, 2.257192
20231024_500119091_03:40, 2.145933
20231024_500119091_04:00, 2.919985
20231024_500119091_04:20, 3.521248
20231024_500119091_04:40, 3.665559
20231024_500119091_05:00, 4.452545
20231024_500119091_05:20, 4.398442
20231024_500119091_05:40, 4.879366
20231024_500119091_06:00, 4.668277
20231024_500119091_06:20, 4.199852
20231024_500119091_06:40, 4.618923
20231024_500119091_07:00, 4.485267
20231024_500119091_07:20, 3.404202
20231024_500119091_07:40, 2.395218
20231024_500119091_08:00, 1.307992
20231024_500119091_08:20, 1.782508
20231024_500119091_08:40, 2.626285
20231024_500119091_09:00, 3.090481
20231024_500119091_09:20, 3.621291
20231024_500119091_09:40, 3.935826
20231024_500119091_10:00, 4.215502
20231024_500119091_10:20, 4.407317
20231024_500119091_10:40, 4.644295
20231024_500119091_11:00, 4.293199
20231024_500119091_11:20, 3.141363
20231024_500119091_11:40, 2.924490
20231024_500119091_12:00, 2.377036
20231024_500119091_12:20, 2.554097
20231024_500119091_12:40, 3.204865
20231024_500119091_13:00, 3.028219
20231024_500119091_13:20, 3.149291
20231024_500119091_13:40, 3.512320
20231024_500119091_14:00, 4.240856
20231024_500119091_14:20, 4.023409
20231024_500119091_14:40, 4.354715
20231024_500119091_15:00, 4.462389
20231024_500119091_15:20, 3.848819
20231024_500119091_15:40, 3.512967
20231024_500119091_16:00, 2.977745
20231024_500119091_16:20, 2.420700
20231024_500119091_16:40, 2.564934
20231024_500119091_17:00, 2.989850
20231024_500119091_17:20, 4.322114
20231024_500119091_17:40, 3.774886
20231024_500119091_18:00, 2.053088
20231024_500119091_18:20, 0.946066
20231024_500119091_18:40, 0.119548
20231024_500119091_19:00, 1.021636
20231024_500119091_19:20, 2.008814
20231024_500119091_19:40, 2.737437
20231024_500119091_20:00, 2.731381
20231024_500119091_20:20, 2.745697
20231024_500119091_20:40, 3.278579
20231024_500119091_21:00, 2.404829
20231024_500119091_21:20, 1.853093
20231024_500119091_21:40, 2.280246
20231024_500119091_22:00, 2.476464
20231024_500119091_22:20, 3.240145
20231024_500119091_22:40, 3.363872
20231024_500119091_23:00, 3.052220
20231024_500119091_23:20, 3.029357
20231024_500119091_23:40, 2.556255
20231021_500101001_00:00, -0.669710
20231021_500101001_00:20, -0.215567
20231021_500101001_00:40, -1.137105
20231021_500101001_01:00, -2.027503
20231021_500101001_01:20, -1.595282
20231021_500101001_01:40, -1.584503
20231021_500101001_02:00, -0.425698
20231021_500101001_02:20, -0.722949
20231021_500101001_02:40, -0.807471
20231021_500101001_03:00, -0.123008
20231021_500101001_03:20, -0.175202
20231021_500101001_03:40, 0.609708
20231021_500101001_04:00, -0.336760
20231021_500101001_04:20, -1.085191
20231021_500101001_04:40, -0.848466
20231021_500101001_05:00, -1.144538
20231021_500101001_05:20, -0.419524
20231021_500101001_05:40, -1.229760
20231021_500101001_06:00, -1.517134
20231021_500101001_06:20, -1.231026
20231021_500101001_06:40, -1.622139
20231021_500101001_07:00, -1.296935
20231021_500101001_07:20, -2.483342
20231021_500101001_07:40, -2.778208
20231021_500101001_08:00, -2.574307
20231021_500101001_08:20, -2.552798
20231021_500101001_08:40, -1.750474
20231021_500101001_09:00, -2.205729
20231021_500101001_09:20, -1.738894
20231021_500101001_09:40, -1.242326
20231021_500101001_10:00, -0.978117
20231021_500101001_10:20, -0.541266
20231021_500101001_10:40, -1.568027
20231021_500101001_11:00, -1.345982
20231021_500101001_11:20, -1.327230
20231021_500101001_11:40, -1.177043
20231021_500101001_12:00, -0.944931
20231021_500101001_12:20, -1.672118
20231021_500101001_12:40, -1.393700
20231021_500101001_13:00, -1.241361
20231021_500101001_13:20, -0.832291
20231021_500101001_13:40, -0.912640
20231021_500101001_14:00, -1.787346
20231021_500101001_14:20, -1.987460
20231021_500101001_14:40, -1.980799
20231021_500101001_15:00, -1.106113
20231021_500101001_15:20, -0.901687
20231021_500101001_15:40, -0.877059
20231021_500101001_16:00, -0.518326
20231021_500101001_16:20, -0.233081
20231021_500101001_16:40, 0.848078
20231021_500101001_17:00, 0.693133
20231021_500101001_17:20, 0.167036
20231021_500101001_17:40, -0.360513
20231021_500101001_18:00, -0.568754
20231021_500101001_18:20, 0.178796
20231021_500101001_18:40, -0.094044
20231021_500101001_19:00, -0.168799
20231021_500101001_19:20, -0.464592
20231021_500101001_19:40, -0.614407
20231021_500101001_20:00, 0.060435
20231021_500101001_20:20, -0.381710
20231021_500101001_20:40, -0.458104
20231021_500101001_21:00, -1.170528
20231021_500101001_21:20, -1.417228
20231021_500101001_21:40, -0.639713
20231021_500101001_22:00, -0.654347
20231021_500101001_22:20, 0.186868
20231021_500101001_22:40, 0.144505
20231021_500101001_23:00, 0.519505
20231021_500101001_23:20, 1.135437
20231021_500101001_23:40, 0.819727
20231022_500101001_00:00, -1.070694
20231022_500101001_00:20, -0.329317
20231022_500101001_00:40, -1.250810
20231022_500101001_01:00, -2.237826
20231022_500101001_01:20, -1.727633
20231022_500101001_01:40, -1.712592
20231022_500101001_02:00, -0.547725
20231022_500101001_02:20, -0.842930
20231022_500101001_02:40, -1.032988
20231022_500101001_03:00, -0.265878
20231022_500101001_03:20, -0.323402
20231022_500101001_03:40, 0.467570
20231022_500101001_04:00, -0.476895
20231022_500101001_04:20, -1.227330
20231022_500101001_04:40, -1.005959
20231022_500101001_05:00, -1.298799
20231022_500101001_05:20, -0.571862
20231022_500101001_05:40, -1.382023
20231022_500101001_06:00, -1.691504
20231022_500101001_06:20, -1.399069
20231022_500101001_06:40, -1.780538
20231022_500101001_07:00, -1.433302
20231022_500101001_07:20, -2.619709
20231022_500101001_07:40, -2.956780
20231022_500101001_08:00, -2.719686
20231022_500101001_08:20, -2.727461
20231022_500101001_08:40, -1.917152
20231022_500101001_09:00, -2.405122
20231022_500101001_09:20, -1.877861
20231022_500101001_09:40, -1.466129
20231022_500101001_10:00, -1.187357
20231022_500101001_10:20, -0.788581
20231022_500101001_10:40, -1.801398
20231022_500101001_11:00, -1.758296
20231022_500101001_11:20, -1.612650
20231022_500101001_11:40, -1.371289
20231022_500101001_12:00, -1.117274
20231022_500101001_12:20, -1.936795
20231022_500101001_12:40, -1.663387
20231022_500101001_13:00, -1.373440
20231022_500101001_13:20, -1.070678
20231022_500101001_13:40, -1.222388
20231022_500101001_14:00, -2.243372
20231022_500101001_14:20, -2.332036
20231022_500101001_14:40, -2.278305
20231022_500101001_15:00, -1.435161
20231022_500101001_15:20, -1.228521
20231022_500101001_15:40, -1.300496
20231022_500101001_16:00, -0.930322
20231022_500101001_16:20, -0.525273
20231022_500101001_16:40, 0.497062
20231022_500101001_17:00, 0.327502
20231022_500101001_17:20, -0.104577
20231022_500101001_17:40, -0.574291
20231022_500101001_18:00, -0.784827
20231022_500101001_18:20, -0.053358
20231022_500101001_18:40, -0.272760
20231022_500101001_19:00, -0.340922
20231022_500101001_19:20, -0.725378
20231022_500101001_19:40, -0.782697
20231022_500101001_20:00, -0.165945
20231022_500101001_20:20, -0.680997
20231022_500101001_20:40, -0.777398
20231022_500101001_21:00, -1.507833
20231022_500101001_21:20, -1.700247
20231022_500101001_21:40, -0.921942
20231022_500101001_22:00, -1.043002
20231022_500101001_22:20, -0.160252
20231022_500101001_22:40, -0.312663
20231022_500101001_23:00, 0.052589
20231022_500101001_23:20, 0.772742
20231022_500101001_23:40, 0.406596
20231023_500101001_00:00, -0.790211
20231023_500101001_00:20, -0.024864
20231023_500101001_00:40, -0.962330
20231023_500101001_01:00, -2.034011
20231023_500101001_01:20, -1.434661
20231023_500101001_01:40, -1.440084
20231023_500101001_02:00, -0.289264
20231023_500101001_02:20, -0.598669
20231023_500101001_02:40, -0.824351
20231023_500101001_03:00, -0.003589
20231023_500101001_03:20, -0.048970
20231023_500101001_03:40, 0.742004
20231023_500101001_04:00, -0.190441
20231023_500101001_04:20, -0.904484
20231023_500101001_04:40, -0.703482
20231023_500101001_05:00, -1.026290
20231023_500101001_05:20, -0.303200
20231023_500101001_05:40, -1.109613
20231023_500101001_06:00, -1.404950
20231023_500101001_06:20, -1.090075
20231023_500101001_06:40, -1.493983
20231023_500101001_07:00, -1.136835
20231023_500101001_07:20, -2.353553
20231023_500101001_07:40, -2.612304
20231023_500101001_08:00, -2.407020
20231023_500101001_08:20, -2.415021
20231023_500101001_08:40, -1.636951
20231023_500101001_09:00, -2.097113
20231023_500101001_09:20, -1.550250
20231023_500101001_09:40, -0.874980
20231023_500101001_10:00, -0.636602
20231023_500101001_10:20, -0.205591
20231023_500101001_10:40, -1.236596
20231023_500101001_11:00, -1.195272
20231023_500101001_11:20, -1.033756
20231023_500101001_11:40, -0.852771
20231023_500101001_12:00, -0.626852
20231023_500101001_12:20, -1.422122
20231023_500101001_12:40, -1.120329
20231023_500101001_13:00, -0.888791
20231023_500101001_13:20, -0.547728
20231023_500101001_13:40, -0.707135
20231023_500101001_14:00, -1.834976
20231023_500101001_14:20, -1.866133
20231023_500101001_14:40, -1.722918
20231023_500101001_15:00, -0.979610
20231023_500101001_15:20, -0.755453
20231023_500101001_15:40, -0.913816
20231023_500101001_16:00, -0.560434
20231023_500101001_16:20, -0.065690
20231023_500101001_16:40, 0.884510
20231023_500101001_17:00, 0.841400
20231023_500101001_17:20, 0.389850
20231023_500101001_17:40, -0.046433
20231023_500101001_18:00, -0.203216
20231023_500101001_18:20, 0.485309
20231023_500101001_18:40, 0.293496
20231023_500101001_19:00, 0.135456
20231023_500101001_19:20, -0.172014
20231023_500101001_19:40, -0.238270
20231023_500101001_20:00, 0.360091
20231023_500101001_20:20, -0.170934
20231023_500101001_20:40, -0.354302
20231023_500101001_21:00, -1.081124
20231023_500101001_21:20, -1.256130
20231023_500101001_21:40, -0.487164
20231023_500101001_22:00, -0.568024
20231023_500101001_22:20, 0.284895
20231023_500101001_22:40, 0.151966
20231023_500101001_23:00, 0.515921
20231023_500101001_23:20, 1.309744
20231023_500101001_23:40, 0.964797
20231024_500101001_00:00, -0.587434
20231024_500101001_00:20, -0.047229
20231024_500101001_00:40, -0.968723
20231024_500101001_01:00, -2.059204
20231024_500101001_01:20, -1.427004
20231024_500101001_01:40, -1.436273
20231024_500101001_02:00, -0.287377
20231024_500101001_02:20, -0.612717
20231024_500101001_02:40, -0.918798
20231024_500101001_03:00, -0.033615
20231024_500101001_03:20, -0.101063
20231024_500101001_03:40, 0.716085
20231024_500101001_04:00, -0.228171
20231024_500101001_04:20, -0.988435
20231024_500101001_04:40, -0.764536
20231024_500101001_05:00, -1.073663
20231024_500101001_05:20, -0.350574
20231024_500101001_05:40, -1.162755
20231024_500101001_06:00, -1.470216
20231024_500101001_06:20, -1.177836
20231024_500101001_06:40, -1.573297
20231024_500101001_07:00, -1.216442
20231024_500101001_07:20, -2.377260
20231024_500101001_07:40, -2.717526
20231024_500101001_08:00, -2.439001
20231024_500101001_08:20, -2.448928
20231024_500101001_08:40, -1.635065
20231024_500101001_09:00, -2.109565
20231024_500101001_09:20, -1.600832
20231024_500101001_09:40, -0.873094
20231024_500101001_10:00, -0.624807
20231024_500101001_10:20, -0.216120
20231024_500101001_10:40, -1.219027
20231024_500101001_11:00, -1.286245
20231024_500101001_11:20, -1.010127
20231024_500101001_11:40, -0.861086
20231024_500101001_12:00, -0.631028
20231024_500101001_12:20, -1.396279
20231024_500101001_12:40, -1.177433
20231024_500101001_13:00, -0.915874
20231024_500101001_13:20, -0.625235
20231024_500101001_13:40, -0.796477
20231024_500101001_14:00, -1.873892
20231024_500101001_14:20, -1.963458
20231024_500101001_14:40, -1.830153
20231024_500101001_15:00, -1.102674
20231024_500101001_15:20, -0.810052
20231024_500101001_15:40, -1.043334
20231024_500101001_16:00, -0.561852
20231024_500101001_16:20, -0.077856
20231024_500101001_16:40, 0.878410
20231024_500101001_17:00, 0.805293
20231024_500101001_17:20, 0.164239
20231024_500101001_17:40, -0.161484
20231024_500101001_18:00, -0.318268
20231024_500101001_18:20, 0.370959
20231024_500101001_18:40, 0.157114
20231024_500101001_19:00, -0.123364
20231024_500101001_19:20, -0.288287
20231024_500101001_19:40, -0.362528
20231024_500101001_20:00, 0.257869
20231024_500101001_20:20, -0.277294
20231024_500101001_20:40, -0.578608
20231024_500101001_21:00, -1.139279
20231024_500101001_21:20, -1.325518
20231024_500101001_21:40, -0.600298
20231024_500101001_22:00, -0.660337
20231024_500101001_22:20, 0.070983
20231024_500101001_22:40, 0.069545
20231024_500101001_23:00, 0.429539
20231024_500101001_23:20, 1.227633
20231024_500101001_23:40, 0.854605
20231021_500101002_00:00, 6.403933
20231021_500101002_00:20, 8.412086
20231021_500101002_00:40, 7.648979
20231021_500101002_01:00, 8.278846
20231021_500101002_01:20, 7.767427
20231021_500101002_01:40, 7.797180
20231021_500101002_02:00, 8.680327
20231021_500101002_02:20, 8.445739
20231021_500101002_02:40, 9.498071
20231021_500101002_03:00, 9.095066
20231021_500101002_03:20, 8.956238
20231021_500101002_03:40, 9.378182
20231021_500101002_04:00, 8.915009
20231021_500101002_04:20, 9.345889
20231021_500101002_04:40, 8.845908
20231021_500101002_05:00, 8.214930
20231021_500101002_05:20, 8.528626
20231021_500101002_05:40, 8.315075
20231021_500101002_06:00, 8.974408
20231021_500101002_06:20, 8.652825
20231021_500101002_06:40, 8.168038
20231021_500101002_07:00, 7.993125
20231021_500101002_07:20, 7.562258
20231021_500101002_07:40, 7.939537
20231021_500101002_08:00, 7.822038
20231021_500101002_08:20, 7.644677
20231021_500101002_08:40, 7.653813
20231021_500101002_09:00, 7.666225
20231021_500101002_09:20, 8.106474
20231021_500101002_09:40, 8.541705
20231021_500101002_10:00, 8.297499
20231021_500101002_10:20, 8.126918
20231021_500101002_10:40, 7.406313
20231021_500101002_11:00, 7.765135
20231021_500101002_11:20, 8.066363
20231021_500101002_11:40, 7.755981
20231021_500101002_12:00, 7.711223
20231021_500101002_12:20, 7.364514
20231021_500101002_12:40, 7.808853
20231021_500101002_13:00, 8.313026
20231021_500101002_13:20, 8.057336
20231021_500101002_13:40, 8.041723
20231021_500101002_14:00, 7.561653
20231021_500101002_14:20, 7.635177
20231021_500101002_14:40, 8.272660
20231021_500101002_15:00, 8.107759
20231021_500101002_15:20, 8.603260
20231021_500101002_15:40, 8.712224
20231021_500101002_16:00, 9.068783
20231021_500101002_16:20, 9.956429
20231021_500101002_16:40, 9.603894
20231021_500101002_17:00, 10.055039
20231021_500101002_17:20, 9.744300
20231021_500101002_17:40, 9.448924
20231021_500101002_18:00, 9.922748
20231021_500101002_18:20, 9.152524
20231021_500101002_18:40, 9.595397
20231021_500101002_19:00, 9.535159
20231021_500101002_19:20, 9.387147
20231021_500101002_19:40, 9.927709
20231021_500101002_20:00, 8.884099
20231021_500101002_20:20, 9.312043
20231021_500101002_20:40, 9.156020
20231021_500101002_21:00, 8.967456
20231021_500101002_21:20, 9.434387
20231021_500101002_21:40, 8.417956
20231021_500101002_22:00, 9.200126
20231021_500101002_22:20, 9.574180
20231021_500101002_22:40, 9.918528
20231021_500101002_23:00, 10.755415
20231021_500101002_23:20, 9.445961
20231021_500101002_23:40, 10.022103
20231022_500101002_00:00, 7.735266
20231022_500101002_00:20, 9.028459
20231022_500101002_00:40, 8.199325
20231022_500101002_01:00, 8.760530
20231022_500101002_01:20, 8.204051
20231022_500101002_01:40, 8.208499
20231022_500101002_02:00, 9.122016
20231022_500101002_02:20, 8.864714
20231022_500101002_02:40, 9.868588
20231022_500101002_03:00, 9.453858
20231022_500101002_03:20, 9.302405
20231022_500101002_03:40, 9.771897
20231022_500101002_04:00, 9.253023
20231022_500101002_04:20, 9.750141
20231022_500101002_04:40, 9.192774
20231022_500101002_05:00, 8.552188
20231022_500101002_05:20, 8.796365
20231022_500101002_05:40, 8.611699
20231022_500101002_06:00, 9.251176
20231022_500101002_06:20, 8.937379
20231022_500101002_06:40, 8.414461
20231022_500101002_07:00, 8.270549
20231022_500101002_07:20, 7.821342
20231022_500101002_07:40, 8.180937
20231022_500101002_08:00, 8.052382
20231022_500101002_08:20, 7.753241
20231022_500101002_08:40, 7.742167
20231022_500101002_09:00, 7.820742
20231022_500101002_09:20, 8.556619
20231022_500101002_09:40, 8.745185
20231022_500101002_10:00, 8.449744
20231022_500101002_10:20, 8.217774
20231022_500101002_10:40, 7.582959
20231022_500101002_11:00, 7.884940
20231022_500101002_11:20, 8.025482
20231022_500101002_11:40, 7.780069
20231022_500101002_12:00, 7.607734
20231022_500101002_12:20, 7.284403
20231022_500101002_12:40, 7.712691
20231022_500101002_13:00, 8.370284
20231022_500101002_13:20, 8.098505
20231022_500101002_13:40, 7.969664
20231022_500101002_14:00, 7.495743
20231022_500101002_14:20, 7.650202
20231022_500101002_14:40, 8.241209
20231022_500101002_15:00, 7.993968
20231022_500101002_15:20, 8.586080
20231022_500101002_15:40, 8.630634
20231022_500101002_16:00, 9.005739
20231022_500101002_16:20, 9.995355
20231022_500101002_16:40, 9.625904
20231022_500101002_17:00, 10.071673
20231022_500101002_17:20, 9.854551
20231022_500101002_17:40, 9.648665
20231022_500101002_18:00, 10.051774
20231022_500101002_18:20, 9.244275
20231022_500101002_18:40, 9.703889
20231022_500101002_19:00, 9.705293
20231022_500101002_19:20, 9.522786
20231022_500101002_19:40, 10.073888
20231022_500101002_20:00, 9.051354
20231022_500101002_20:20, 9.495612
20231022_500101002_20:40, 9.356669
20231022_500101002_21:00, 9.164720
20231022_500101002_21:20, 9.583225
20231022_500101002_21:40, 8.553831
20231022_500101002_22:00, 9.237086
20231022_500101002_22:20, 9.520481
20231022_500101002_22:40, 9.847263
20231022_500101002_23:00, 10.663549
20231022_500101002_23:20, 9.395514
20231022_500101002_23:40, 10.031890
20231023_500101002_00:00, 6.421177
20231023_500101002_00:20, 7.315884
20231023_500101002_00:40, 6.875505
20231023_500101002_01:00, 7.204608
20231023_500101002_01:20, 6.772320
20231023_500101002_01:40, 6.625686
20231023_500101002_02:00, 7.379029
20231023_500101002_02:20, 7.483755
20231023_500101002_02:40, 8.250512
20231023_500101002_03:00, 8.068179
20231023_500101002_03:20, 7.779828
20231023_500101002_03:40, 8.080639
20231023_500101002_04:00, 8.046669
20231023_500101002_04:20, 8.284137
20231023_500101002_04:40, 7.744669
20231023_500101002_05:00, 7.072128
20231023_500101002_05:20, 7.198134
20231023_500101002_05:40, 7.353714
20231023_500101002_06:00, 7.835802
20231023_500101002_06:20, 8.003450
20231023_500101002_06:40, 7.272064
20231023_500101002_07:00, 6.677593
20231023_500101002_07:20, 6.367769
20231023_500101002_07:40, 6.832935
20231023_500101002_08:00, 6.967225
20231023_500101002_08:20, 6.444213
20231023_500101002_08:40, 6.020451
20231023_500101002_09:00, 6.165792
20231023_500101002_09:20, 6.870753
20231023_500101002_09:40, 7.556884
20231023_500101002_10:00, 6.998329
20231023_500101002_10:20, 6.492073
20231023_500101002_10:40, 6.325122
20231023_500101002_11:00, 6.185704
20231023_500101002_11:20, 6.650769
20231023_500101002_11:40, 6.063903
20231023_500101002_12:00, 5.784527
20231023_500101002_12:20, 6.184625
20231023_500101002_12:40, 6.227769
20231023_500101002_13:00, 7.048466
20231023_500101002_13:20, 6.839938
20231023_500101002_13:40, 6.632910
20231023_500101002_14:00, 6.594769
20231023_500101002_14:20, 6.274002
20231023_500101002_14:40, 7.235953
20231023_500101002_15:00, 6.874497
20231023_500101002_15:20, 7.257077
20231023_500101002_15:40, 7.644680
20231023_500101002_16:00, 7.716222
20231023_500101002_16:20, 8.729928
20231023_500101002_16:40, 8.352869
20231023_500101002_17:00, 8.993932
20231023_500101002_17:20, 9.034867
20231023_500101002_17:40, 8.483736
20231023_500101002_18:00, 8.929855
20231023_500101002_18:20, 8.077309
20231023_500101002_18:40, 8.745234
